Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/03/2022 07:12,62,,62,,0,90.0,,36,,0
03/03/2022 07:27,62,,62,,0,90.5,,35,,0
03/03/2022 07:42,56,,56,,0,91.0,,34,,0
03/03/2022 07:57,53,,53,,0,91.9,,33,,0
03/03/2022 08:12,47,,47,,0,92.8,,33,,0
03/03/2022 08:27,47,,48,,0,93.6,,32,,0
03/03/2022 08:42,46,,46,,0,94.1,,31,,0
03/03/2022 08:57,50,,50,,0,94.5,,32,,0
03/03/2022 09:12,47,,47,,0,95.0,,31,,0
03/03/2022 09:27,45,,45,,0,95.0,,31,,0
03/03/2022 09:42,44,,44,,0,95.0,,31,,0
03/03/2022 09:57,41,,41,,0,95.0,,30,,0
03/03/2022 10:12,43,,43,,0,94.5,,30,,0
03/03/2022 10:27,47,,47,,0,94.3,,30,,0
03/03/2022 10:58,60,,60,,0,91.0,,33,,1
03/03/2022 11:13,71,,72,,0,91.2,,34,,0
03/03/2022 11:28,59,,59,,0,91.0,,35,,0
03/03/2022 11:43,58,,58,,0,91.0,,36,,0
03/03/2022 11:58,60,,60,,0,90.9,,35,,0
03/03/2022 12:13,61,,61,,0,91.0,,34,,0
03/03/2022 12:55,79,,80,,0,89.2,,36,,1
03/03/2022 13:10,91,,92,,0,90.3,,36,,0
03/03/2022 13:25,127,,128,,0,90.9,,37,,0
03/03/2022 13:40,106,,107,,0,90.9,,37,,0
03/03/2022 13:55,97,,97,,0,90.3,,37,,0
03/03/2022 14:10,88,,88,,0,89.8,,37,,0
03/03/2022 14:25,88,,88,,0,89.6,,38,,0
03/03/2022 14:40,85,,86,,0,89.6,,38,,0
03/03/2022 14:55,84,,85,,0,89.4,,38,,0
03/03/2022 15:10,88,,89,,0,89.1,,39,,0
03/03/2022 15:25,107,,109,,0,89.1,,40,,0
03/03/2022 15:40,122,,123,,0,89.1,,40,,0
03/03/2022 15:55,96,,97,,0,88.9,,39,,0
03/03/2022 16:10,81,,81,,0,88.7,,38,,0
03/03/2022 16:25,89,,89,,0,88.5,,39,,0
03/03/2022 16:40,126,,132,,0,88.3,,40,,0
03/03/2022 16:55,136,,143,,0,88.2,,40,,0
03/03/2022 17:10,142,,149,,0,88.0,,41,,0
