Country,Serial Number,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
India,81432131007,IITK08_Charbagh,03/01/2022 21:00,80.934498,26.83767,False,46.25,48.75,,48.75,48.75,,452.8,526.0,527.5,527.8,527.8,0.54,21.4,50.2,15.0,4.0
India,81432131007,IITK08_Charbagh,03/01/2022 22:00,80.934498,26.83767,False,55.75,58.75,,58.75,58.75,,548.8,637.2,639.2,639.5,639.5,0.55,21.1,52.2,15.0,4.0
India,81432131007,IITK08_Charbagh,03/01/2022 23:00,80.934498,26.83767,False,73.5,77.75,,77.75,77.75,,727.2,844.8,847.5,847.5,848.0,0.56,20.6,53.8,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 00:00,80.934498,26.83767,False,86.0,91.0,,91.0,91.0,,854.5,992.2,995.5,995.8,995.8,0.56,20.2,54.0,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 01:00,80.934498,26.83767,False,100.25,106.0,,106.25,106.25,,995.8,1157.2,1160.8,1161.0,1161.2,0.56,19.9,55.8,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 02:00,80.934498,26.83767,False,86.75,91.75,,91.75,91.75,,851.0,988.5,991.5,991.8,991.8,0.56,21.7,50.0,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 03:00,80.934498,26.83767,False,67.75,71.5,,71.5,71.5,,647.5,752.0,754.2,754.5,754.5,0.56,24.4,41.8,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 04:00,80.934498,26.83767,False,63.5,67.25,,67.25,67.25,,590.0,685.2,687.2,687.5,687.5,0.56,27.8,35.5,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 05:00,80.934498,26.83767,False,45.25,47.5,,47.5,47.5,,408.8,474.8,476.0,476.2,476.2,0.56,30.8,30.0,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 06:00,80.934498,26.83767,False,34.25,36.25,,36.25,36.25,,308.2,358.0,359.2,359.2,359.2,0.55,31.6,27.5,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 07:00,80.934498,26.83767,False,33.0,34.75,,34.75,34.75,,295.0,342.8,343.8,343.8,343.8,0.54,32.4,26.2,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 08:00,80.934498,26.83767,False,34.25,36.25,,36.25,36.25,,303.5,352.2,353.2,353.5,353.5,0.54,33.8,26.2,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 09:00,80.934498,26.83767,False,29.25,31.0,,31.0,31.0,,260.5,302.8,303.8,303.8,303.8,0.53,33.0,26.3,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 10:00,80.934498,26.83767,False,25.75,27.0,,27.0,27.0,,229.5,266.2,267.2,267.2,267.2,0.54,32.4,26.2,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 11:00,80.934498,26.83767,False,31.0,32.67,,32.67,32.67,,281.7,327.3,328.3,328.3,328.3,0.54,30.9,31.7,15.0,3.0
India,81432131007,IITK08_Charbagh,03/02/2022 13:00,80.934498,26.83767,False,48.5,51.0,,51.0,51.0,,449.2,521.8,523.2,523.2,523.5,0.55,27.6,38.8,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 14:00,80.934498,26.83767,False,62.5,66.25,,66.25,66.25,,586.5,681.0,683.2,683.2,683.8,0.55,26.6,42.5,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 15:00,80.934498,26.83767,False,52.75,55.5,,55.5,55.75,,496.0,576.0,578.0,578.0,578.0,0.55,26.0,43.5,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 16:00,80.934498,26.83767,False,48.25,51.25,,51.25,51.25,,457.0,530.8,532.5,532.8,532.8,0.55,25.5,43.0,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 17:00,80.934498,26.83767,False,45.0,47.67,,47.67,47.67,,429.3,498.7,499.7,500.0,500.3,0.55,24.9,44.3,15.0,3.0
India,81432131007,IITK08_Charbagh,03/02/2022 18:00,80.934498,26.83767,False,40.0,42.0,,42.0,42.33,,384.3,446.0,447.7,447.7,447.7,0.55,24.2,45.3,15.0,3.0
India,81432131007,IITK08_Charbagh,03/02/2022 20:00,80.934498,26.83767,False,47.25,49.75,,49.75,49.75,,457.2,531.5,532.8,533.0,533.0,0.55,22.8,50.0,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 21:00,80.934498,26.83767,False,48.33,51.0,,51.0,51.0,,468.3,544.3,546.0,546.0,546.0,0.56,22.4,49.3,15.0,3.0
India,81432131007,IITK08_Charbagh,03/02/2022 22:00,80.934498,26.83767,False,49.0,52.0,,52.0,52.0,,480.2,558.0,559.5,559.8,560.0,0.56,21.9,51.8,15.0,4.0
India,81432131007,IITK08_Charbagh,03/02/2022 23:00,80.934498,26.83767,False,68.0,72.0,,72.0,72.0,,668.8,776.5,779.0,779.0,779.5,0.56,21.2,55.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 00:00,80.982456,26.846359,False,56.75,59.75,,59.75,59.75,,583.2,683.2,686.8,687.0,687.0,0.53,22.2,52.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 01:00,80.982456,26.846359,False,70.25,74.25,,74.25,74.25,,723.0,847.0,851.2,851.5,851.5,0.53,22.2,52.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 02:00,80.982456,26.846359,False,69.25,73.0,,73.0,73.0,,706.0,827.0,831.2,831.5,831.8,0.53,23.2,51.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 03:00,80.982456,26.846359,False,71.0,74.5,,74.5,74.5,,711.5,833.8,837.8,838.2,838.2,0.55,25.4,45.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 04:00,80.982456,26.846359,False,60.5,63.75,,63.75,63.75,,598.0,701.0,704.5,704.8,704.8,0.55,26.9,42.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 05:00,80.982456,26.846359,False,35.0,36.5,,36.75,36.75,,340.2,398.5,400.5,400.5,400.5,0.54,28.2,37.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 06:00,80.982456,26.846359,False,25.25,26.5,,26.75,26.75,,245.0,287.0,288.2,288.5,288.8,0.53,29.2,34.7,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 07:00,80.982456,26.846359,False,25.0,26.25,,26.25,26.25,,239.2,280.5,282.0,282.0,282.0,0.52,30.2,31.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 08:00,80.982456,26.846359,False,21.0,22.0,,22.0,22.0,,202.5,237.0,238.2,238.2,238.5,0.52,30.9,28.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 09:00,80.982456,26.846359,False,19.0,20.0,,20.0,20.0,,183.0,214.5,215.5,215.5,215.5,0.51,30.8,28.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 10:00,80.982456,26.846359,False,19.25,20.0,,20.0,20.0,,183.5,214.8,215.8,216.0,216.2,0.52,30.2,30.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 11:00,80.982456,26.846359,False,19.5,20.5,,20.5,20.5,,188.2,220.2,221.5,221.5,221.5,0.52,29.8,30.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 12:00,80.982456,26.846359,False,23.5,24.5,,24.5,24.5,,228.2,267.8,269.0,269.0,269.0,0.52,29.4,31.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 13:00,80.982456,26.846359,False,30.25,32.0,,32.0,32.0,,294.0,344.2,346.2,346.2,346.2,0.52,29.1,33.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 14:00,80.982456,26.846359,False,39.0,40.75,,40.75,40.75,,380.0,445.2,447.5,447.5,447.5,0.53,28.5,34.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 15:00,80.982456,26.846359,False,47.0,49.75,,49.75,49.75,,462.2,541.0,543.8,544.0,544.0,0.53,27.9,37.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 16:00,80.982456,26.846359,False,45.25,47.5,,47.5,47.5,,447.2,524.0,526.8,527.0,527.0,0.53,27.2,39.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 17:00,80.982456,26.846359,False,57.5,60.0,,60.0,60.0,,565.8,662.8,666.2,666.5,666.5,0.54,26.7,42.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 18:00,80.982456,26.846359,False,60.0,63.0,,63.0,63.0,,594.8,696.8,700.2,700.5,700.8,0.55,26.3,42.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 19:00,80.982456,26.846359,False,58.5,61.25,,61.25,61.25,,584.8,685.2,688.5,688.5,688.8,0.54,25.5,44.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 20:00,80.982456,26.846359,False,54.75,57.75,,57.75,57.75,,556.2,651.8,655.0,655.0,655.2,0.53,24.1,47.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 21:00,80.982456,26.846359,False,54.0,56.5,,56.5,56.5,,551.8,646.8,650.0,650.0,650.0,0.53,22.6,52.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 22:00,80.982456,26.846359,False,53.0,55.25,,55.25,55.25,,543.2,636.5,639.8,639.8,639.8,0.53,22.3,53.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/01/2022 23:00,80.982456,26.846359,False,52.75,55.75,,55.75,55.75,,542.0,635.0,638.0,638.0,638.2,0.53,22.4,52.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 00:00,80.982456,26.846359,False,54.75,57.5,,57.5,57.5,,556.5,652.2,655.5,655.5,655.8,0.53,23.4,49.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 01:00,80.982456,26.846359,False,66.5,69.75,,69.75,69.75,,677.2,793.5,797.2,797.5,797.5,0.53,23.3,51.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 02:00,80.982456,26.846359,False,74.25,78.0,,78.0,78.0,,746.2,874.2,878.8,878.8,879.0,0.54,24.8,46.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 03:00,80.982456,26.846359,False,63.75,66.75,,66.75,66.75,,631.2,739.8,743.2,743.5,743.5,0.55,26.4,41.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 04:00,80.982456,26.846359,False,60.25,63.25,,63.25,63.25,,590.0,691.5,695.0,695.0,695.2,0.55,27.6,37.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 05:00,80.982456,26.846359,False,41.75,43.75,,43.75,43.75,,406.5,476.0,478.5,478.5,478.5,0.55,28.3,35.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 06:00,80.982456,26.846359,False,36.5,38.0,,38.0,38.0,,352.8,413.2,415.5,415.5,415.5,0.53,29.0,32.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 07:00,80.982456,26.846359,False,30.75,32.75,,32.75,32.75,,298.5,349.2,351.2,351.2,351.2,0.52,30.3,29.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 08:00,80.982456,26.846359,False,33.75,35.5,,35.5,35.5,,323.2,378.8,380.5,380.8,380.8,0.52,30.4,30.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 09:00,80.982456,26.846359,False,28.5,30.0,,30.0,30.0,,274.5,321.5,323.2,323.2,323.2,0.52,30.0,30.8,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 10:00,80.982456,26.846359,False,26.25,27.5,,27.5,27.5,,252.8,296.2,297.5,297.5,297.8,0.52,30.0,30.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 11:00,80.982456,26.846359,False,22.75,23.75,,24.0,24.0,,218.8,255.8,257.2,257.5,257.5,0.52,30.1,30.3,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 12:00,80.982456,26.846359,False,30.0,31.5,,31.5,31.5,,290.2,340.0,341.8,341.8,341.8,0.52,29.4,34.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 13:00,80.982456,26.846359,False,37.75,39.5,,39.5,39.5,,363.8,425.8,427.8,427.8,427.8,0.53,29.5,36.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 14:00,80.982456,26.846359,False,45.67,47.67,,47.67,47.67,,441.0,516.7,519.7,519.7,519.7,0.53,28.9,39.7,15.0,3.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 15:00,80.982456,26.846359,False,56.75,59.75,,59.75,59.75,,553.8,648.5,651.5,651.8,652.0,0.53,28.2,41.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 16:00,80.982456,26.846359,False,50.25,53.0,,53.0,53.0,,493.5,578.2,581.0,581.0,581.2,0.53,27.8,40.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 17:00,80.982456,26.846359,False,51.5,53.75,,53.75,53.75,,504.8,591.5,594.5,594.8,594.8,0.53,27.2,41.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 18:00,80.982456,26.846359,False,48.75,51.0,,51.0,51.0,,479.8,562.0,564.8,565.0,565.0,0.53,27.0,42.5,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 19:00,80.982456,26.846359,False,51.5,54.0,,54.0,54.25,,511.5,599.5,602.5,602.5,602.5,0.53,26.3,44.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 20:00,80.982456,26.846359,False,57.75,60.25,,60.5,60.5,,577.5,676.5,679.5,680.2,680.5,0.53,25.0,48.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 21:00,80.982456,26.846359,False,58.25,60.75,,60.75,60.75,,592.5,694.2,697.8,697.8,697.8,0.53,23.3,53.2,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 22:00,80.982456,26.846359,False,58.25,61.0,,61.0,61.0,,593.5,695.2,698.5,698.8,698.8,0.54,22.8,54.0,15.0,4.0
India,81432131009,IITK19_Vipul Khand,03/02/2022 23:00,80.982456,26.846359,False,59.25,62.25,,62.25,62.25,,604.8,708.5,712.0,712.0,712.2,0.54,22.8,53.0,15.0,4.0
India,81432131010,IITK05,03/02/2022 10:00,80.23339161,26.51897075,False,37.5,39.25,,39.25,39.25,,316.8,371.2,372.8,373.0,373.0,0.52,39.3,23.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 11:00,80.23339161,26.51897075,False,37.5,39.5,,39.5,39.5,,321.0,376.5,378.5,378.5,378.5,0.53,37.4,26.0,15.0,4.0
India,81432131010,IITK05,03/02/2022 12:00,80.23339161,26.51897075,False,57.0,60.0,,60.0,60.0,,508.0,595.5,598.5,598.5,598.5,0.55,33.2,32.2,15.0,4.0
India,81432131010,IITK05,03/02/2022 13:00,80.23339161,26.51897075,False,63.75,67.0,,67.0,67.0,,576.0,675.0,678.5,678.8,678.8,0.55,31.1,36.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 14:00,80.23339161,26.51897075,False,73.5,77.5,,77.75,77.75,,674.8,790.5,795.0,795.0,795.0,0.56,29.7,40.2,15.0,4.0
India,81432131010,IITK05,03/02/2022 15:00,80.23339161,26.51897075,False,76.75,80.75,,80.75,80.75,,708.5,830.2,834.2,834.5,834.8,0.54,28.4,41.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 16:00,80.23339161,26.51897075,False,63.75,66.5,,66.75,66.75,,588.8,689.8,693.2,693.5,693.5,0.55,27.8,40.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 17:00,80.23339161,26.51897075,False,63.0,66.0,,66.0,66.25,,586.0,686.8,690.2,690.5,690.5,0.55,27.6,40.2,15.0,4.0
India,81432131010,IITK05,03/02/2022 18:00,80.23339161,26.51897075,False,76.75,80.75,,80.75,81.0,,718.5,842.0,846.5,846.8,846.8,0.56,26.7,42.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 19:00,80.23339161,26.51897075,False,87.0,91.75,,91.75,91.75,,825.0,967.2,972.0,972.5,972.5,0.55,25.4,47.0,15.0,4.0
India,81432131010,IITK05,03/02/2022 20:00,80.23339161,26.51897075,False,73.25,76.5,,76.75,76.75,,695.2,814.5,818.8,819.2,819.5,0.56,24.7,45.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 21:00,80.23339161,26.51897075,False,72.25,76.0,,76.0,76.25,,690.5,809.8,813.8,813.8,814.2,0.55,24.2,47.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 22:00,80.23339161,26.51897075,False,76.75,80.75,,81.0,81.0,,738.0,865.2,869.8,869.8,870.0,0.56,23.7,48.8,15.0,4.0
India,81432131010,IITK05,03/02/2022 23:00,80.23339161,26.51897075,False,73.25,77.25,,77.5,77.5,,706.8,828.5,833.0,833.0,833.2,0.56,23.6,49.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 00:00,80.923331,26.848328,False,57.0,60.5,,60.5,60.5,,419.2,486.0,487.5,487.5,487.8,0.55,23.5,49.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 01:00,80.923331,26.848328,False,61.25,64.5,,64.5,64.5,,449.2,520.8,522.0,522.2,522.2,0.55,23.3,50.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 02:00,80.923331,26.848328,False,68.25,72.25,,72.25,72.25,,499.0,578.2,580.2,580.2,580.2,0.55,23.6,49.8,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 03:00,80.923331,26.848328,False,80.0,84.5,,84.5,84.5,,581.5,673.5,675.8,675.8,676.0,0.55,24.6,47.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 04:00,80.923331,26.848328,False,68.0,71.75,,71.75,71.75,,486.5,564.2,566.0,566.0,566.0,0.55,26.8,43.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 05:00,80.923331,26.848328,False,46.0,48.25,,48.25,48.25,,321.0,371.8,373.0,373.2,373.2,0.54,29.2,37.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 06:00,80.923331,26.848328,False,34.25,36.25,,36.25,36.25,,238.0,275.5,276.5,276.5,276.5,0.54,31.2,33.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 07:00,80.923331,26.848328,False,31.25,33.25,,33.25,33.25,,212.0,245.8,246.2,246.5,246.5,0.53,33.2,29.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 08:00,80.923331,26.848328,False,26.5,28.0,,28.0,28.0,,176.5,204.5,205.2,205.2,205.2,0.52,34.7,27.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 09:00,80.923331,26.848328,False,23.5,25.0,,25.0,25.0,,157.0,181.8,182.5,182.5,182.5,0.53,35.0,26.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 10:00,80.923331,26.848328,False,22.5,23.5,,23.5,23.5,,152.0,175.8,176.5,176.8,176.8,0.52,33.2,28.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 11:00,80.923331,26.848328,False,23.5,25.25,,25.25,25.25,,163.5,189.5,190.0,190.0,190.0,0.53,31.4,31.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 12:00,80.923331,26.848328,False,25.25,26.25,,26.25,26.25,,173.8,201.0,201.8,201.8,201.8,0.53,30.4,33.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 13:00,80.923331,26.848328,False,33.0,34.75,,34.75,34.75,,229.0,265.2,265.8,266.0,266.0,0.53,29.8,35.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 14:00,80.923331,26.848328,False,45.25,48.25,,48.25,48.25,,318.8,369.5,370.5,370.8,370.8,0.54,28.9,36.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 15:00,80.923331,26.848328,False,44.25,46.5,,46.5,46.5,,311.5,360.8,361.8,361.8,361.8,0.54,28.1,38.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 16:00,80.923331,26.848328,False,47.5,50.5,,50.5,50.5,,337.8,391.0,392.2,392.2,392.2,0.54,27.6,40.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 17:00,80.923331,26.848328,False,47.0,49.5,,49.5,49.5,,334.0,387.0,388.2,388.2,388.2,0.54,27.1,41.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 18:00,80.923331,26.848328,False,42.75,45.75,,45.75,45.75,,308.2,357.2,358.2,358.2,358.2,0.54,26.6,41.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 19:00,80.923331,26.848328,False,44.75,47.5,,47.5,47.5,,323.0,374.5,375.8,376.2,376.2,0.54,25.9,41.8,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 20:00,80.923331,26.848328,False,46.25,49.0,,49.0,49.0,,334.5,387.8,389.0,389.2,389.2,0.54,25.2,43.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 21:00,80.923331,26.848328,False,49.5,52.5,,52.5,52.5,,360.2,417.2,418.5,418.8,418.8,0.54,24.7,45.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 22:00,80.923331,26.848328,False,57.75,61.25,,61.25,61.25,,422.0,489.0,490.2,490.2,490.5,0.55,24.1,46.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/01/2022 23:00,80.923331,26.848328,False,112.25,118.75,,118.75,118.75,,824.5,955.2,958.5,958.5,958.5,0.57,23.6,48.8,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 00:00,80.923331,26.848328,False,92.0,97.0,,97.0,97.0,,676.2,783.8,786.0,786.2,786.5,0.56,23.2,49.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 01:00,80.923331,26.848328,False,94.0,99.5,,99.5,99.5,,691.8,801.8,803.8,804.0,804.5,0.55,23.2,50.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 02:00,80.923331,26.848328,False,80.25,84.75,,84.75,84.75,,584.0,677.0,679.0,679.0,679.5,0.55,24.2,46.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 03:00,80.923331,26.848328,False,78.5,83.25,,83.25,83.25,,569.5,659.8,661.8,662.5,662.5,0.56,25.2,43.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 04:00,80.923331,26.848328,False,78.75,82.75,,82.75,82.75,,557.2,646.2,647.8,648.2,648.5,0.56,27.3,38.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 05:00,80.923331,26.848328,False,50.5,53.5,,53.5,53.5,,348.5,404.0,405.0,405.2,405.2,0.55,31.4,30.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 06:00,80.923331,26.848328,False,41.25,43.75,,43.75,43.75,,277.2,321.0,322.0,322.2,322.5,0.54,34.8,25.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 07:00,80.923331,26.848328,False,42.75,45.25,,45.25,45.25,,281.5,326.5,327.5,327.8,327.8,0.53,36.6,23.8,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 08:00,80.923331,26.848328,False,41.25,43.75,,43.75,43.75,,270.0,313.0,314.0,314.0,314.0,0.53,37.6,23.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 09:00,80.923331,26.848328,False,34.0,35.75,,35.75,35.75,,223.0,258.5,259.0,259.0,259.0,0.53,37.1,23.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 10:00,80.923331,26.848328,False,29.75,31.5,,31.5,31.5,,199.5,230.8,231.5,231.8,231.8,0.53,34.0,26.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 11:00,80.923331,26.848328,False,35.5,37.5,,37.5,37.5,,241.5,280.0,281.0,281.0,281.0,0.53,32.3,31.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 12:00,80.923331,26.848328,False,38.25,40.5,,40.5,40.5,,262.8,304.8,305.5,305.8,305.8,0.53,31.3,34.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 13:00,80.923331,26.848328,False,48.0,51.0,,51.0,51.0,,334.5,387.8,388.8,388.8,388.8,0.55,30.4,37.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 14:00,80.923331,26.848328,False,56.75,60.0,,60.0,60.0,,396.5,459.5,460.8,461.0,461.0,0.55,29.6,40.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 15:00,80.923331,26.848328,False,55.75,59.0,,59.0,59.0,,391.5,453.5,455.0,455.0,455.0,0.54,29.0,41.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 16:00,80.923331,26.848328,False,55.33,58.33,,58.33,58.33,,390.3,452.7,453.7,453.7,453.7,0.54,28.1,40.7,15.0,3.0
India,81432131011,IITK15_Aminabad,03/02/2022 17:00,80.923331,26.848328,False,52.0,55.0,,55.0,55.0,,368.5,427.0,428.2,428.2,428.5,0.54,27.6,42.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 18:00,80.923331,26.848328,False,52.75,55.75,,55.75,55.75,,375.5,435.2,436.5,436.8,436.8,0.55,27.0,43.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 19:00,80.923331,26.848328,False,52.0,55.0,,55.0,55.0,,374.0,433.0,434.2,434.5,434.8,0.55,26.3,44.5,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 20:00,80.923331,26.848328,False,49.75,52.5,,52.5,52.5,,357.8,414.2,416.0,416.0,416.0,0.55,25.8,45.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 21:00,80.923331,26.848328,False,54.0,57.0,,57.0,57.0,,390.0,452.0,453.2,453.5,453.5,0.56,25.3,45.2,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 22:00,80.923331,26.848328,False,59.5,62.75,,62.75,62.75,,432.0,500.5,502.0,502.5,502.5,0.57,24.7,47.0,15.0,4.0
India,81432131011,IITK15_Aminabad,03/02/2022 23:00,80.923331,26.848328,False,67.5,71.5,,71.5,71.5,,494.8,573.2,575.0,575.2,575.2,0.56,24.1,49.2,15.0,4.0
India,81432131012,IITK13_Vrindavan Yojna,03/01/2022 00:00,80.955885,26.780629,False,53.0,55.75,,55.75,55.75,,510.8,598.5,601.5,601.5,601.5,0.55,23.3,47.5,15.0,4.0
India,81432131012,IITK13_Vrindavan Yojna,03/01/2022 01:00,80.955885,26.780629,False,58.75,61.5,,61.5,61.5,,562.5,659.2,662.5,662.8,663.0,0.56,24.0,47.0,15.0,4.0
India,81432131012,IITK13_Vrindavan Yojna,03/01/2022 02:00,80.955885,26.780629,False,63.25,66.5,,66.5,66.5,,605.0,709.2,712.8,713.0,713.0,0.55,24.1,47.2,15.0,4.0
