Serial Number,Timestamp (UTC),Longitude,Latitude,PM1.0 (ug/m3),PM2.5 (ug/m3),PM4.0 (ug/m3),PM10 (ug/m3),PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status
81432039050,12/12/2021 20:21,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.47,0.0,25.7,31,0.0
81432039053,12/12/2021 20:21,-78.93799635,36.00350901,1,1,1,1,6,7,7,7,7,0.43,0.0,17.6,21,0.0
81432039072,12/12/2021 20:25,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.47,0.0,16.2,23,0.0
81432039074,12/12/2021 20:26,-78.93817,36.0036,1,1,1,1,7,8,8,8,8,0.46,0.0,17.3,21,0.0
81432039050,12/12/2021 20:36,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.47,0.0,25.8,31,0.0
81432039053,12/12/2021 20:36,-78.93799635,36.00350901,1,1,1,1,6,7,7,7,7,0.44,0.0,17.4,22,0.0
81432039072,12/12/2021 20:40,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.46,0.0,16.0,24,0.0
81432039074,12/12/2021 20:41,-78.93817,36.0036,1,1,1,1,7,9,9,9,9,0.46,0.0,17.7,21,0.0
81432039050,12/12/2021 20:51,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.46,0.0,25.8,31,0.0
81432039053,12/12/2021 20:51,-78.93799635,36.00350901,1,1,1,1,6,7,7,7,7,0.44,0.0,16.5,23,0.0
81432039072,12/12/2021 20:55,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.46,0.0,15.9,23,0.0
81432039074,12/12/2021 20:56,-78.93817,36.0036,1,1,1,1,7,8,8,8,8,0.48,0.0,16.3,22,0.0
81432039050,12/12/2021 21:06,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.47,0.0,25.8,31,0.0
81432039053,12/12/2021 21:06,-78.93799635,36.00350901,1,1,1,1,6,7,7,7,7,0.44,0.0,15.7,24,0.0
81432039072,12/12/2021 21:10,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.46,0.0,14.8,26,0.0
81432039074,12/12/2021 21:11,-78.93817,36.0036,1,1,1,1,7,8,8,8,8,0.51,0.0,15.7,23,0.0
81432039050,12/12/2021 21:21,-78.93806341,36.00346491,1,1,1,1,7,8,8,8,8,0.48,0.0,,,8.0
81432039053,12/12/2021 21:21,-78.93799635,36.00350901,1,1,1,1,7,8,8,8,8,0.43,0.0,15.6,25,0.0
81432039072,12/12/2021 21:25,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.46,0.0,14.4,26,0.0
81432039074,12/12/2021 21:26,-78.93817,36.0036,1,1,1,1,7,9,9,9,9,0.49,0.0,15.5,24,0.0
81432039050,12/12/2021 21:36,-78.93806341,36.00346491,1,1,1,1,7,8,8,8,8,0.5,0.0,26.3,31,0.0
81432039053,12/12/2021 21:36,-78.93799635,36.00350901,1,1,1,1,7,8,8,8,8,0.42,0.0,14.5,26,0.0
81432039072,12/12/2021 21:40,-78.938232,36.001427,1,1,1,1,7,8,9,9,9,0.48,0.0,13.2,28,0.0
81432039074,12/12/2021 21:41,-78.93817,36.0036,1,1,1,1,7,9,9,9,9,0.48,0.0,13.7,26,0.0
81432039050,12/12/2021 21:51,-78.93806341,36.00346491,1,1,1,1,7,8,8,8,8,0.48,0.0,26.0,31,0.0
81432039053,12/12/2021 21:51,-78.93799635,36.00350901,1,1,1,1,7,8,8,8,8,0.44,0.0,12.3,29,0.0
81432039072,12/12/2021 21:55,-78.938232,36.001427,1,1,1,1,7,8,8,8,8,0.47,0.0,11.3,31,0.0
81432039074,12/12/2021 21:56,-78.93817,36.0036,1,1,1,1,8,9,9,9,9,0.47,0.0,11.5,29,0.0
81432039050,12/12/2021 22:06,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.47,0.0,26.3,31,0.0
81432039053,12/12/2021 22:06,-78.93799635,36.00350901,1,1,1,1,7,9,9,9,9,0.44,0.0,11.1,32,0.0
81432039072,12/12/2021 22:10,-78.938232,36.001427,1,1,1,1,8,9,9,9,9,0.47,0.0,10.1,34,0.0
81432039074,12/12/2021 22:11,-78.93817,36.0036,1,1,1,1,8,9,9,9,9,0.48,0.0,10.3,32,0.0
81432039050,12/12/2021 22:21,-78.93806341,36.00346491,1,1,1,1,6,7,7,7,7,0.47,0.0,26.0,31,0.0
81432039053,12/12/2021 22:21,-78.93799635,36.00350901,1,1,1,1,8,9,9,9,9,0.45,0.0,10.2,34,0.0
81432039072,12/12/2021 22:25,-78.938232,36.001427,1,1,1,1,9,11,11,11,11,0.48,0.0,9.2,36,0.0
81432039074,12/12/2021 22:26,-78.93817,36.0036,1,1,1,1,9,10,11,11,11,0.48,0.0,9.5,34,0.0
81432039050,12/12/2021 22:36,-78.93806341,36.00346491,1,1,1,1,7,8,8,8,8,0.46,0.0,25.9,31,0.0
81432039053,12/12/2021 22:36,-78.93799635,36.00350901,1,1,1,1,11,13,13,13,13,0.45,0.0,9.9,35,0.0
81432039072,12/12/2021 22:40,-78.938232,36.001427,1,1,1,1,11,13,13,13,13,0.49,0.0,9.0,38,0.0
81432039074,12/12/2021 22:41,-78.93817,36.0036,1,1,1,1,12,14,14,14,14,0.49,0.0,9.3,36,0.0
81432039050,12/12/2021 22:51,-78.93806341,36.00346491,1,1,1,1,8,9,9,9,9,0.49,0.0,25.9,32,0.0
81432039053,12/12/2021 22:51,-78.93799635,36.00350901,2,2,2,2,14,16,16,16,16,0.47,0.0,9.5,37,0.0
81432039072,12/12/2021 22:55,-78.938232,36.001427,2,2,2,2,16,19,19,19,19,0.52,0.0,8.6,39,0.0
81432039074,12/12/2021 22:56,-78.93817,36.0036,2,2,2,2,17,20,20,20,20,0.52,0.0,9.0,37,0.0
81432039050,12/12/2021 23:06,-78.93806341,36.00346491,1,1,1,1,9,11,11,11,11,0.49,0.0,25.8,32,0.0
81432039053,12/12/2021 23:06,-78.93799635,36.00350901,2,2,2,2,18,21,21,21,21,0.49,0.0,9.3,37,0.0
81432039072,12/12/2021 23:10,-78.938232,36.001427,2,2,2,2,16,18,18,18,18,0.52,0.0,,,8.0
81432039074,12/12/2021 23:11,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.53,0.0,8.8,37,0.0
81432039050,12/12/2021 23:21,-78.93806341,36.00346491,1,1,1,1,11,12,12,12,12,0.5,0.0,25.7,32,0.0
81432039053,12/12/2021 23:21,-78.93799635,36.00350901,3,3,3,3,29,34,34,34,34,0.51,0.0,9.1,39,0.0
81432039072,12/12/2021 23:25,-78.938232,36.001427,3,3,3,3,28,33,33,33,33,0.59,0.0,8.3,40,0.0
81432039074,12/12/2021 23:26,-78.93817,36.0036,3,3,3,3,28,33,33,33,33,0.6,0.0,8.6,39,0.0
81432039050,12/12/2021 23:36,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.51,0.0,25.9,32,0.0
81432039053,12/12/2021 23:36,-78.93799635,36.00350901,2,2,2,2,19,22,22,22,22,0.51,0.0,8.7,40,0.0
81432039072,12/12/2021 23:40,-78.938232,36.001427,2,2,2,2,17,20,20,20,20,0.55,0.0,7.9,41,0.0
81432039074,12/12/2021 23:41,-78.93817,36.0036,2,2,2,2,17,20,20,20,20,0.55,0.0,8.2,39,0.0
81432039050,12/12/2021 23:51,-78.93806341,36.00346491,1,1,1,1,10,12,12,12,12,0.49,0.0,25.9,31,0.0
81432039053,12/12/2021 23:51,-78.93799635,36.00350901,2,2,2,2,16,18,19,19,19,0.47,0.0,8.4,39,0.0
81432039072,12/12/2021 23:55,-78.938232,36.001427,1,2,2,2,13,15,15,15,15,0.55,0.0,7.8,40,0.0
81432039074,12/12/2021 23:56,-78.93817,36.0036,1,2,2,2,13,15,15,15,15,0.54,0.0,8.0,37,0.0
81432039050,12/13/2021 00:06,-78.93806341,36.00346491,1,1,1,1,8,9,10,10,10,0.5,0.0,25.8,30,0.0
81432039053,12/13/2021 00:06,-78.93799635,36.00350901,1,1,1,1,11,13,13,13,13,0.5,0.0,8.6,37,0.0
81432039072,12/13/2021 00:10,-78.938232,36.001427,1,1,1,1,12,14,14,14,14,0.5,0.0,8.1,38,0.0
81432039074,12/13/2021 00:11,-78.93817,36.0036,1,2,2,2,12,14,15,15,15,0.51,0.0,8.4,37,0.0
81432039050,12/13/2021 00:21,-78.93806341,36.00346491,1,1,1,1,9,10,10,10,10,0.48,0.0,26.0,31,0.0
81432039053,12/13/2021 00:21,-78.93799635,36.00350901,2,2,2,2,15,17,17,17,17,0.47,0.0,8.7,39,0.0
81432039072,12/13/2021 00:25,-78.938232,36.001427,2,2,2,2,16,18,18,18,18,0.51,0.0,7.8,41,0.0
81432039074,12/13/2021 00:26,-78.93817,36.0036,2,2,2,2,16,19,19,19,19,0.53,0.0,8.2,39,0.0
81432039050,12/13/2021 00:36,-78.93806341,36.00346491,1,1,1,1,10,11,11,11,11,0.47,0.0,25.9,32,0.0
81432039053,12/13/2021 00:36,-78.93799635,36.00350901,2,2,2,2,20,23,23,23,23,0.48,0.0,8.2,42,0.0
81432039072,12/13/2021 00:40,-78.938232,36.001427,2,3,3,3,22,25,25,25,25,0.55,0.0,7.0,46,0.0
81432039074,12/13/2021 00:41,-78.93817,36.0036,2,3,3,3,22,25,26,26,26,0.53,0.0,7.4,44,0.0
81432039050,12/13/2021 00:51,-78.93806341,36.00346491,1,1,1,1,11,13,13,13,13,0.48,0.0,26.0,31,0.0
81432039053,12/13/2021 00:51,-78.93799635,36.00350901,3,3,3,3,26,31,31,31,31,0.49,0.0,7.2,47,0.0
81432039072,12/13/2021 00:55,-78.938232,36.001427,3,3,3,3,27,31,32,32,32,0.54,0.0,5.9,50,0.0
81432039074,12/13/2021 00:56,-78.93817,36.0036,3,3,3,3,27,32,32,32,32,0.55,0.0,6.4,48,0.0
81432039050,12/13/2021 01:06,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.5,0.0,26.1,31,0.0
81432039053,12/13/2021 01:06,-78.93799635,36.00350901,3,3,3,3,28,32,33,33,33,0.51,0.0,6.3,51,0.0
81432039072,12/13/2021 01:10,-78.938232,36.001427,3,3,3,3,28,32,33,33,33,0.55,0.0,5.0,55,0.0
81432039074,12/13/2021 01:11,-78.93817,36.0036,3,3,3,3,29,34,34,34,34,0.54,0.0,5.4,52,0.0
81432039050,12/13/2021 01:21,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.51,0.0,,,8.0
81432039053,12/13/2021 01:21,-78.93799635,36.00350901,4,4,4,4,39,45,45,45,45,0.51,0.0,5.4,54,0.0
81432039072,12/13/2021 01:25,-78.938232,36.001427,4,5,5,5,40,46,47,47,47,0.57,0.0,4.2,58,0.0
81432039074,12/13/2021 01:26,-78.93817,36.0036,5,5,5,5,41,48,48,48,48,0.58,0.0,4.6,55,0.0
81432039050,12/13/2021 01:36,-78.93806341,36.00346491,2,2,2,2,16,18,18,18,18,0.52,0.0,25.9,31,0.0
81432039053,12/13/2021 01:36,-78.93799635,36.00350901,5,6,6,6,51,59,59,59,59,0.51,0.0,5.1,56,0.0
81432039072,12/13/2021 01:40,-78.938232,36.001427,5,6,6,6,47,56,56,56,56,0.56,0.0,4.0,59,0.0
81432039074,12/13/2021 01:41,-78.93817,36.0036,5,6,6,6,48,57,57,57,57,0.6,0.0,4.5,57,0.0
81432039050,12/13/2021 01:51,-78.93806341,36.00346491,2,2,2,2,18,20,21,21,21,0.52,0.0,25.9,31,0.0
81432039053,12/13/2021 01:51,-78.93799635,36.00350901,6,6,6,6,53,61,61,61,61,0.52,0.0,5.1,56,0.0
81432039072,12/13/2021 01:55,-78.938232,36.001427,5,6,6,6,49,58,58,58,58,0.58,0.0,3.9,60,0.0
81432039074,12/13/2021 01:56,-78.93817,36.0036,6,6,6,6,52,61,61,61,61,0.58,0.0,4.4,58,0.0
81432039050,12/13/2021 02:06,-78.93806341,36.00346491,2,3,3,3,19,22,22,22,22,0.53,0.0,25.9,32,0.0
81432039053,12/13/2021 02:06,-78.93799635,36.00350901,6,6,6,6,55,64,64,64,64,0.53,0.0,4.8,58,0.0
81432039072,12/13/2021 02:10,-78.938232,36.001427,6,6,6,6,52,61,61,61,61,0.58,0.0,3.5,62,0.0
81432039074,12/13/2021 02:11,-78.93817,36.0036,6,6,6,6,53,63,63,63,63,0.58,0.0,4.0,59,0.0
81432039050,12/13/2021 02:21,-78.93806341,36.00346491,3,3,3,3,20,24,24,24,24,0.53,0.0,25.9,32,0.0
81432039053,12/13/2021 02:21,-78.93799635,36.00350901,6,7,7,7,59,69,70,70,70,0.54,0.0,4.5,60,0.0
81432039072,12/13/2021 02:25,-78.938232,36.001427,6,6,6,6,53,62,63,63,63,0.57,0.0,3.4,64,0.0
81432039074,12/13/2021 02:26,-78.93817,36.0036,6,6,6,6,54,64,64,64,64,0.58,0.0,3.8,61,0.0
81432039050,12/13/2021 02:36,-78.93806341,36.00346491,3,3,3,3,20,24,24,24,24,0.55,0.0,25.8,31,0.0
81432039053,12/13/2021 02:36,-78.93799635,36.00350901,6,6,6,6,56,66,66,66,66,0.52,0.0,4.3,60,0.0
81432039072,12/13/2021 02:40,-78.938232,36.001427,5,6,6,6,48,57,57,57,57,0.56,0.0,3.1,64,0.0
81432039074,12/13/2021 02:41,-78.93817,36.0036,5,6,6,6,49,58,58,58,58,0.57,0.0,3.6,61,0.0
81432039050,12/13/2021 02:51,-78.93806341,36.00346491,2,3,3,3,19,22,22,22,22,0.54,0.0,25.7,31,0.0
81432039053,12/13/2021 02:51,-78.93799635,36.00350901,5,6,6,6,51,59,59,59,59,0.52,0.0,4.1,60,0.0
81432039072,12/13/2021 02:55,-78.938232,36.001427,5,5,5,5,44,52,52,52,52,0.54,0.0,2.7,64,0.0
81432039074,12/13/2021 02:56,-78.93817,36.0036,5,5,5,5,45,53,54,54,54,0.57,0.0,3.3,62,0.0
81432039050,12/13/2021 03:06,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.52,0.0,25.8,31,0.0
81432039053,12/13/2021 03:06,-78.93799635,36.00350901,5,5,5,5,46,53,53,53,53,0.51,0.0,3.7,62,0.0
81432039072,12/13/2021 03:10,-78.938232,36.001427,4,5,5,5,41,48,49,49,49,0.55,0.0,,,8.0
81432039074,12/13/2021 03:11,-78.93817,36.0036,5,5,5,5,43,51,51,51,51,0.56,0.0,2.7,65,0.0
81432039050,12/13/2021 03:21,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.52,0.0,25.8,32,0.0
81432039053,12/13/2021 03:21,-78.93799635,36.00350901,5,5,5,5,49,57,57,57,57,0.51,0.0,3.0,65,0.0
81432039072,12/13/2021 03:25,-78.938232,36.001427,5,5,5,5,45,52,53,53,53,0.55,0.0,1.9,69,0.0
81432039074,12/13/2021 03:26,-78.93817,36.0036,5,5,5,5,47,55,55,56,56,0.56,0.0,2.2,66,0.0
81432039050,12/13/2021 03:36,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.51,0.0,25.8,31,0.0
81432039053,12/13/2021 03:36,-78.93799635,36.00350901,5,5,5,5,48,56,56,56,56,0.51,0.0,2.7,64,0.0
81432039072,12/13/2021 03:40,-78.938232,36.001427,5,5,5,5,43,51,51,51,51,0.56,0.0,1.6,67,0.0
81432039074,12/13/2021 03:41,-78.93817,36.0036,5,5,5,5,44,52,52,52,52,0.57,0.0,1.9,65,0.0
81432039050,12/13/2021 03:51,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.51,0.0,25.9,31,0.0
81432039053,12/13/2021 03:51,-78.93799635,36.00350901,5,5,5,5,47,54,55,55,55,0.5,0.0,2.2,65,0.0
81432039072,12/13/2021 03:55,-78.938232,36.001427,4,5,5,5,41,48,49,49,49,0.53,0.0,1.1,69,0.0
81432039074,12/13/2021 03:56,-78.93817,36.0036,4,5,5,5,41,48,48,48,48,0.55,0.0,1.4,67,0.0
81432039050,12/13/2021 04:06,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.51,0.0,26.4,31,0.0
81432039053,12/13/2021 04:06,-78.93799635,36.00350901,4,4,4,4,37,43,43,43,43,0.49,0.0,1.7,68,0.0
81432039072,12/13/2021 04:10,-78.938232,36.001427,4,4,4,4,34,40,40,40,40,0.53,0.0,0.8,73,0.0
81432039074,12/13/2021 04:11,-78.93817,36.0036,4,4,4,4,35,42,42,42,42,0.55,0.0,1.2,71,0.0
81432039050,12/13/2021 04:21,-78.93806341,36.00346491,2,2,2,2,15,17,17,17,17,0.51,0.0,,,8.0
81432039053,12/13/2021 04:21,-78.93799635,36.00350901,4,4,4,4,39,45,45,45,45,0.49,0.0,1.6,71,0.0
81432039072,12/13/2021 04:25,-78.938232,36.001427,4,4,4,4,37,44,44,44,44,0.52,0.0,0.7,75,0.0
81432039074,12/13/2021 04:26,-78.93817,36.0036,4,4,4,4,39,46,46,46,46,0.56,0.0,1.0,72,0.0
81432039050,12/13/2021 04:36,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.53,0.0,26.1,31,0.0
81432039053,12/13/2021 04:36,-78.93799635,36.00350901,4,5,5,5,43,50,50,50,50,0.49,0.0,1.3,71,0.0
81432039072,12/13/2021 04:40,-78.938232,36.001427,4,4,4,4,39,46,46,46,46,0.53,0.0,0.3,75,0.0
81432039074,12/13/2021 04:41,-78.93817,36.0036,4,4,4,4,40,47,47,47,47,0.55,0.0,0.7,72,0.0
81432039050,12/13/2021 04:51,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.54,0.0,26.0,31,0.0
81432039053,12/13/2021 04:51,-78.93799635,36.00350901,4,5,5,5,42,48,49,49,49,0.5,0.0,1.0,72,0.0
81432039072,12/13/2021 04:55,-78.938232,36.001427,4,4,4,4,38,45,45,45,45,0.53,0.0,0.1,76,0.0
81432039074,12/13/2021 04:56,-78.93817,36.0036,4,5,5,5,40,47,47,47,47,0.55,0.0,0.5,74,0.0
81432039050,12/13/2021 05:06,-78.93806341,36.00346491,2,2,2,2,16,18,18,18,18,0.52,0.0,25.9,30,0.0
81432039053,12/13/2021 05:06,-78.93799635,36.00350901,4,5,5,5,41,48,48,48,48,0.49,0.0,1.1,73,0.0
81432039072,12/13/2021 05:10,-78.938232,36.001427,4,4,4,4,38,45,45,45,45,0.54,0.0,0.1,77,0.0
81432039074,12/13/2021 05:11,-78.93817,36.0036,4,5,5,5,41,48,48,48,48,0.54,0.0,0.5,75,0.0
81432039050,12/13/2021 05:21,-78.93806341,36.00346491,2,2,2,2,16,18,18,18,18,0.5,0.0,25.9,31,0.0
81432039053,12/13/2021 05:21,-78.93799635,36.00350901,5,5,5,5,45,52,52,52,52,0.49,0.0,1.1,74,0.0
81432039072,12/13/2021 05:25,-78.938232,36.001427,5,5,5,5,43,51,51,51,51,0.54,0.0,0.1,77,0.0
81432039074,12/13/2021 05:26,-78.93817,36.0036,5,5,5,5,46,54,54,54,54,0.56,0.0,0.6,75,0.0
81432039050,12/13/2021 05:36,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.51,0.0,25.8,31,0.0
81432039053,12/13/2021 05:36,-78.93799635,36.00350901,5,5,5,5,48,56,56,56,56,0.48,0.0,1.1,73,0.0
81432039072,12/13/2021 05:40,-78.938232,36.001427,4,5,5,5,41,48,48,48,48,0.53,0.0,0.1,77,0.0
81432039074,12/13/2021 05:41,-78.93817,36.0036,5,5,5,5,43,50,50,50,50,0.55,0.0,0.5,74,0.0
81432039050,12/13/2021 05:51,-78.93806341,36.00346491,2,2,2,2,17,20,20,20,20,0.52,0.0,25.8,31,0.0
81432039053,12/13/2021 05:51,-78.93799635,36.00350901,4,5,5,5,43,50,50,50,51,0.48,0.0,1.0,73,0.0
81432039072,12/13/2021 05:55,-78.938232,36.001427,4,5,5,5,41,48,48,48,48,0.53,0.0,0.0,77,0.0
81432039074,12/13/2021 05:56,-78.93817,36.0036,5,5,5,5,43,51,51,51,51,0.54,0.0,0.4,74,0.0
81432039050,12/13/2021 06:06,-78.93806341,36.00346491,2,2,2,2,17,19,19,19,19,0.51,0.0,25.8,32,0.0
81432039053,12/13/2021 06:06,-78.93799635,36.00350901,4,5,5,5,42,49,49,49,49,0.48,0.0,1.1,73,0.0
81432039072,12/13/2021 06:10,-78.938232,36.001427,4,4,4,4,39,46,46,46,46,0.53,0.0,0.1,77,0.0
81432039074,12/13/2021 06:11,-78.93817,36.0036,4,5,5,5,41,48,49,49,49,0.54,0.0,0.7,74,0.0
81432039050,12/13/2021 06:21,-78.93806341,36.00346491,2,2,2,2,16,19,19,19,19,0.51,0.0,,,8.0
81432039053,12/13/2021 06:21,-78.93799635,36.00350901,4,4,4,4,40,47,47,47,47,0.48,0.0,1.3,72,0.0
81432039072,12/13/2021 06:25,-78.938232,36.001427,4,4,4,4,36,43,43,43,43,0.53,0.0,0.3,76,0.0
81432039074,12/13/2021 06:26,-78.93817,36.0036,4,4,4,4,39,46,46,46,46,0.54,0.0,0.8,73,0.0
81432039050,12/13/2021 06:36,-78.93806341,36.00346491,2,2,2,2,15,18,18,18,18,0.49,0.0,26.0,31,0.0
81432039053,12/13/2021 06:36,-78.93799635,36.00350901,4,4,4,4,40,46,47,47,47,0.48,0.0,1.3,72,0.0
81432039072,12/13/2021 06:40,-78.938232,36.001427,4,4,4,4,37,43,43,43,43,0.52,0.0,0.2,76,0.0
81432039074,12/13/2021 06:41,-78.93817,36.0036,4,4,4,4,39,46,46,46,46,0.53,0.0,0.7,73,0.0
81432039050,12/13/2021 06:51,-78.93806341,36.00346491,2,2,2,2,16,18,18,18,18,0.5,0.0,25.9,31,0.0
81432039053,12/13/2021 06:51,-78.93799635,36.00350901,4,4,4,4,40,46,47,47,47,0.47,0.0,1.1,72,0.0
81432039072,12/13/2021 06:55,-78.938232,36.001427,4,4,4,4,36,43,43,43,43,0.51,0.0,0.1,76,0.0
81432039074,12/13/2021 06:56,-78.93817,36.0036,4,4,4,4,38,45,45,45,45,0.54,0.0,0.4,74,0.0
81432039050,12/13/2021 07:06,-78.93806341,36.00346491,2,2,2,2,15,17,18,18,18,0.51,0.0,26.1,30,0.0
81432039053,12/13/2021 07:06,-78.93799635,36.00350901,4,4,4,4,36,42,43,43,43,0.47,0.0,1.1,73,0.0
81432039072,12/13/2021 07:10,-78.938232,36.001427,3,4,4,4,33,39,39,39,39,0.52,0.0,0.0,76,0.0
81432039074,12/13/2021 07:11,-78.93817,36.0036,4,4,4,4,34,40,40,40,40,0.54,0.0,0.4,74,0.0
81432039050,12/13/2021 07:21,-78.93806341,36.00346491,2,2,2,2,14,16,17,17,17,0.5,0.0,26.2,30,0.0
81432039053,12/13/2021 07:21,-78.93799635,36.00350901,4,4,4,4,36,42,42,42,42,0.48,0.0,0.9,72,0.0
81432039072,12/13/2021 07:25,-78.938232,36.001427,3,4,4,4,33,38,39,39,39,0.51,0.0,-0.1,76,0.0
81432039074,12/13/2021 07:26,-78.93817,36.0036,4,4,4,4,35,41,41,41,41,0.53,0.0,0.2,74,0.0
81432039050,12/13/2021 07:36,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.5,0.0,25.8,31,0.0
81432039053,12/13/2021 07:36,-78.93799635,36.00350901,4,4,4,4,36,42,42,42,42,0.47,0.0,0.8,73,0.0
81432039072,12/13/2021 07:40,-78.938232,36.001427,3,4,4,4,33,38,39,39,39,0.52,0.0,-0.2,77,0.0
81432039074,12/13/2021 07:41,-78.93817,36.0036,4,4,4,4,36,42,42,42,42,0.53,0.0,0.1,75,0.0
81432039050,12/13/2021 07:51,-78.93806341,36.00346491,2,2,2,2,14,17,17,17,17,0.51,0.0,25.8,31,0.0
81432039053,12/13/2021 07:51,-78.93799635,36.00350901,4,4,4,4,39,45,45,45,45,0.48,0.0,0.6,74,0.0
81432039072,12/13/2021 07:55,-78.938232,36.001427,4,4,4,4,35,42,42,42,42,0.52,0.0,-0.4,78,0.0
81432039074,12/13/2021 07:56,-78.93817,36.0036,4,4,4,4,38,44,45,45,45,0.54,0.0,0.0,76,0.0
81432039050,12/13/2021 08:06,-78.93806341,36.00346491,2,2,2,2,14,17,17,17,17,0.49,0.0,25.8,31,0.0
81432039053,12/13/2021 08:06,-78.93799635,36.00350901,4,4,4,4,38,44,44,44,44,0.47,0.0,0.4,75,0.0
81432039072,12/13/2021 08:10,-78.938232,36.001427,3,4,4,4,33,39,39,39,39,0.52,0.0,-0.5,78,0.0
81432039074,12/13/2021 08:11,-78.93817,36.0036,4,4,4,4,34,40,40,40,40,0.53,0.0,-0.2,76,0.0
81432039050,12/13/2021 08:21,-78.93806341,36.00346491,2,2,2,2,13,15,16,16,16,0.49,0.0,25.9,31,0.0
81432039053,12/13/2021 08:21,-78.93799635,36.00350901,4,4,4,4,35,41,41,41,41,0.49,0.0,0.2,75,0.0
81432039072,12/13/2021 08:25,-78.938232,36.001427,3,3,3,3,31,37,37,37,37,0.52,0.0,-0.7,78,0.0
81432039074,12/13/2021 08:26,-78.93817,36.0036,4,4,4,4,34,40,41,41,41,0.54,0.0,-0.4,77,0.0
81432039050,12/13/2021 08:36,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.51,0.0,25.9,30,0.0
81432039053,12/13/2021 08:36,-78.93799635,36.00350901,3,4,4,4,33,38,38,38,38,0.47,0.0,0.1,75,0.0
81432039072,12/13/2021 08:40,-78.938232,36.001427,3,3,3,3,31,37,37,37,37,0.5,0.0,-0.9,78,0.0
81432039074,12/13/2021 08:41,-78.93817,36.0036,3,4,4,4,33,39,39,39,39,0.53,0.0,-0.5,76,0.0
81432039050,12/13/2021 08:51,-78.93806341,36.00346491,2,2,2,2,14,16,16,16,16,0.49,0.0,25.9,30,0.0
81432039053,12/13/2021 08:51,-78.93799635,36.00350901,4,4,4,4,35,41,41,41,41,0.47,0.0,-0.2,75,0.0
81432039072,12/13/2021 08:55,-78.938232,36.001427,3,4,4,4,32,38,38,38,38,0.51,0.0,-1.1,79,0.0
81432039074,12/13/2021 08:56,-78.93817,36.0036,4,4,4,4,34,40,40,40,40,0.54,0.0,-0.7,77,0.0
81432039050,12/13/2021 09:06,-78.93806341,36.00346491,2,2,2,2,13,15,15,15,15,0.49,0.0,25.9,31,0.0
81432039053,12/13/2021 09:06,-78.93799635,36.00350901,3,3,3,3,31,36,37,37,37,0.47,0.0,-0.2,76,0.0
81432039072,12/13/2021 09:10,-78.938232,36.001427,3,3,3,3,28,33,33,33,33,0.52,0.0,-1.1,79,0.0
81432039074,12/13/2021 09:11,-78.93817,36.0036,3,3,3,3,31,36,36,36,36,0.53,0.0,-0.7,77,0.0
81432039050,12/13/2021 09:21,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.5,0.0,25.9,31,0.0
81432039053,12/13/2021 09:21,-78.93799635,36.00350901,3,3,3,3,31,36,36,36,36,0.47,0.0,-0.3,76,0.0
81432039072,12/13/2021 09:25,-78.938232,36.001427,3,3,3,3,28,33,33,33,33,0.52,0.0,-1.2,79,0.0
81432039074,12/13/2021 09:26,-78.93817,36.0036,3,3,3,3,30,35,35,35,35,0.54,0.0,-0.7,77,0.0
81432039050,12/13/2021 09:36,-78.93806341,36.00346491,2,2,2,2,12,14,14,14,14,0.51,0.0,25.8,31,0.0
81432039053,12/13/2021 09:36,-78.93799635,36.00350901,3,3,3,3,32,37,37,37,37,0.48,0.0,-0.1,75,0.0
81432039072,12/13/2021 09:40,-78.938232,36.001427,3,3,3,3,29,34,34,34,34,0.53,0.0,-1.1,79,0.0
