Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432147069,India,IITK54_NBRI,03/01/2022 10:57,80.95247833,26.85726955,False,21,22,,22,22,,184,212,213,213,213,0.55,0.0,28.6,35,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 11:12,80.95247833,26.85726955,False,21,23,,23,23,,187,216,217,217,217,0.55,0.0,28.5,35,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 11:27,80.95247833,26.85726955,False,22,23,,23,23,,193,223,224,224,224,0.55,0.0,28.2,35,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 11:42,80.95247833,26.85726955,False,23,24,,24,24,,197,228,229,229,229,0.55,0.0,28.0,36,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 11:57,80.95247833,26.85726955,False,22,24,,24,24,,195,226,226,226,227,0.54,0.0,27.7,37,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 12:12,80.95247833,26.85726955,False,23,24,,24,24,,203,235,236,236,236,0.54,0.0,27.4,38,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 12:27,80.95247833,26.85726955,False,27,28,,28,28,,236,273,274,274,274,0.55,0.0,27.0,39,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 12:42,80.95247833,26.85726955,False,26,28,,28,28,,233,270,271,271,271,0.55,0.0,26.6,41,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 12:57,80.95247833,26.85726955,False,27,28,,28,28,,238,275,276,276,276,0.55,0.0,26.0,43,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 13:12,80.95247833,26.85726955,False,29,30,,30,30,,256,296,297,297,297,0.55,0.0,25.6,45,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 13:27,80.95247833,26.85726955,False,31,33,,33,33,,276,320,321,321,321,0.55,0.0,25.3,46,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 13:42,80.95247833,26.85726955,False,32,34,,34,34,,285,330,331,331,331,0.55,0.0,25.1,47,8.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 13:57,80.95247833,26.85726955,False,36,38,,38,38,,322,373,374,375,375,0.56,0.0,24.8,47,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 14:12,80.95247833,26.85726955,False,44,47,,47,47,,401,464,465,466,466,0.56,0.0,24.3,48,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 14:27,80.95247833,26.85726955,False,48,51,,51,51,,438,507,509,509,509,0.57,0.0,24.2,49,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 14:42,80.95247833,26.85726955,False,48,51,,51,51,,437,505,507,507,508,0.57,0.0,24.0,49,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 14:57,80.95247833,26.85726955,False,49,52,,52,52,,444,514,516,516,516,0.56,0.0,23.7,50,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 15:12,80.95247833,26.85726955,False,49,52,,52,52,,448,518,520,520,520,0.55,0.0,23.4,51,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 15:27,80.95247833,26.85726955,False,51,54,,54,54,,465,538,540,540,540,0.56,0.0,23.1,52,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 15:42,80.95247833,26.85726955,False,54,57,,57,57,,489,567,569,569,569,0.56,0.0,22.9,53,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 15:57,80.95247833,26.85726955,False,55,58,,58,58,,504,583,585,585,585,0.56,0.0,22.8,53,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 16:12,80.95247833,26.85726955,False,60,63,,63,63,,546,631,634,634,634,0.56,0.0,22.6,54,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 16:27,80.95247833,26.85726955,False,61,64,,64,64,,557,645,647,647,648,0.57,0.0,22.5,54,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 16:42,80.95247833,26.85726955,False,62,65,,65,65,,567,656,658,658,659,0.57,0.0,22.3,54,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 16:57,80.95247833,26.85726955,False,64,68,,68,68,,588,680,683,683,683,0.56,0.0,22.2,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 17:12,80.95247833,26.85726955,False,68,72,,72,72,,627,725,728,728,728,0.57,0.0,22.1,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 17:27,80.95247833,26.85726955,False,73,77,,78,78,,673,779,782,782,783,0.57,0.0,22.0,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 17:42,80.95247833,26.85726955,False,73,78,,78,78,,677,783,786,786,786,0.57,0.0,21.9,56,8.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 17:57,80.95247833,26.85726955,False,75,79,,79,80,,690,799,802,802,802,0.58,0.0,21.8,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 18:12,80.95247833,26.85726955,False,72,77,,77,77,,670,775,778,778,778,0.57,0.0,21.6,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 18:27,80.95247833,26.85726955,False,68,72,,72,72,,629,728,731,731,731,0.57,0.0,21.5,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 18:42,80.95247833,26.85726955,False,66,70,,70,70,,614,710,713,713,713,0.57,0.0,21.3,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 18:57,80.95247833,26.85726955,False,67,70,,71,71,,618,715,717,718,718,0.57,0.0,21.1,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 19:12,80.95247833,26.85726955,False,65,69,,69,69,,606,701,703,704,704,0.56,0.0,21.0,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 19:27,80.95247833,26.85726955,False,64,68,,68,68,,598,692,694,694,694,0.56,0.0,20.9,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 19:42,80.95247833,26.85726955,False,63,67,,67,67,,587,679,682,682,682,0.56,0.0,20.7,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 19:57,80.95247833,26.85726955,False,62,65,,66,66,,577,668,670,670,670,0.56,0.0,20.5,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 20:12,80.95247833,26.85726955,False,62,66,,66,66,,579,670,672,672,673,0.56,0.0,20.4,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 20:27,80.95247833,26.85726955,False,63,66,,66,67,,587,680,682,682,683,0.56,0.0,20.1,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 20:42,80.95247833,26.85726955,False,62,66,,66,66,,585,676,679,679,679,0.56,0.0,20.0,59,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 20:57,80.95247833,26.85726955,False,63,67,,67,67,,590,683,686,686,686,0.56,0.0,19.9,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 21:12,80.95247833,26.85726955,False,64,67,,68,68,,599,693,696,696,696,0.56,0.0,19.8,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 21:27,80.95247833,26.85726955,False,63,67,,67,67,,597,691,693,693,694,0.56,0.0,19.7,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 21:42,80.95247833,26.85726955,False,63,67,,67,67,,594,687,690,690,690,0.56,0.0,19.6,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 21:57,80.95247833,26.85726955,False,64,68,,68,68,,606,702,704,704,705,0.56,0.0,19.5,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 22:12,80.95247833,26.85726955,False,65,68,,68,68,,608,704,706,707,707,0.56,0.0,19.4,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 22:27,80.95247833,26.85726955,False,65,68,,69,69,,610,706,708,709,709,0.56,0.0,19.3,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 22:42,80.95247833,26.85726955,False,68,72,,72,72,,643,744,747,747,747,0.56,0.0,19.2,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 22:57,80.95247833,26.85726955,False,79,84,,85,85,,751,870,873,874,874,0.58,0.0,19.0,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 23:12,80.95247833,26.85726955,False,88,94,,94,94,,837,969,973,973,974,0.58,0.0,18.9,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 23:27,80.95247833,26.85726955,False,91,97,,97,98,,864,1001,1005,1005,1005,0.59,0.0,18.8,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 23:42,80.95247833,26.85726955,False,86,91,,91,91,,812,940,944,944,944,0.58,0.0,18.7,62,8.0,15.0
81432147069,India,IITK54_NBRI,03/01/2022 23:57,80.95247833,26.85726955,False,89,95,,95,95,,845,978,982,983,983,0.58,0.0,18.7,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 00:12,80.95247833,26.85726955,False,112,120,,120,121,,1062,1231,1237,1237,1238,0.6,0.0,18.6,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 00:27,80.95247833,26.85726955,False,105,112,,113,113,,1000,1159,1164,1164,1165,0.6,0.0,18.5,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 00:42,80.95247833,26.85726955,False,95,101,,101,102,,900,1043,1048,1048,1049,0.59,0.0,18.3,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 00:57,80.95247833,26.85726955,False,95,101,,101,101,,899,1042,1046,1047,1047,0.59,0.0,18.3,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 01:12,80.95247833,26.85726955,False,89,95,,95,95,,848,982,986,986,987,0.59,0.0,18.3,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 01:27,80.95247833,26.85726955,False,91,97,,97,98,,865,1002,1006,1007,1007,0.59,0.0,18.4,64,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 01:42,80.95247833,26.85726955,False,98,104,,104,105,,928,1075,1079,1080,1080,0.59,0.0,18.7,64,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 01:57,80.95247833,26.85726955,False,113,120,,120,120,,1064,1232,1237,1238,1238,0.58,0.0,19.3,63,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 02:12,80.95247833,26.85726955,False,123,131,,131,131,,1155,1337,1342,1343,1343,0.58,0.0,20.0,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 02:27,80.95247833,26.85726955,False,104,110,,110,110,,965,1117,1121,1122,1122,0.57,0.0,20.7,59,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 02:42,80.95247833,26.85726955,False,87,92,,93,93,,806,933,937,937,937,0.57,0.0,21.4,55,8.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 02:57,80.95247833,26.85726955,False,76,80,,80,80,,697,807,810,810,810,0.57,0.0,22.3,52,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 03:12,80.95247833,26.85726955,False,66,70,,70,70,,600,695,697,697,697,0.57,0.0,23.4,49,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 03:27,80.95247833,26.85726955,False,70,74,,74,74,,630,730,732,733,733,0.57,0.0,24.7,46,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 03:42,80.95247833,26.85726955,False,74,79,,79,79,,660,764,767,767,767,0.57,0.0,26.5,43,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 03:57,80.95247833,26.85726955,False,74,78,,78,78,,641,742,745,745,745,0.57,0.0,28.5,38,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 04:12,80.95247833,26.85726955,False,75,79,,79,79,,644,746,748,749,749,0.56,0.0,30.2,36,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 04:27,80.95247833,26.85726955,False,71,75,,75,76,,608,703,706,706,706,0.56,0.0,31.2,34,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 04:42,80.95247833,26.85726955,False,72,76,,76,76,,607,703,705,706,706,0.56,0.0,32.2,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 04:57,80.95247833,26.85726955,False,67,71,,71,71,,562,651,653,653,653,0.56,0.0,33.4,31,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 05:12,80.95247833,26.85726955,False,59,63,,63,63,,493,571,573,573,573,0.55,0.0,34.2,30,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 05:27,80.95247833,26.85726955,False,32,34,,34,34,,266,308,309,309,309,0.55,0.0,34.2,27,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 05:42,80.95247833,26.85726955,False,36,38,,38,38,,300,347,349,349,349,0.55,0.0,34.2,28,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 06:06,80.95247833,26.85726955,False,40,42,,42,42,,341,394,395,396,396,0.55,0.0,31.8,31,1.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 06:21,80.95247833,26.85726955,False,45,48,,48,48,,386,446,448,448,448,0.56,0.0,30.5,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 06:36,80.95247833,26.85726955,False,42,45,,45,45,,361,418,420,420,420,0.56,0.0,30.6,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 06:51,80.95247833,26.85726955,False,46,48,,49,49,,392,454,456,456,456,0.55,0.0,30.8,33,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 07:12,80.95247833,26.85726955,False,37,39,,40,40,,319,369,371,371,371,0.55,0.0,30.9,31,1.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 07:27,80.95247833,26.85726955,False,37,39,,39,39,,314,364,365,365,365,0.55,0.0,30.8,31,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 07:42,80.95247833,26.85726955,False,37,39,,39,39,,317,367,369,369,369,0.54,0.0,30.9,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 07:57,80.95247833,26.85726955,False,39,42,,42,42,,336,389,391,391,391,0.55,0.0,30.8,33,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 08:12,80.95247833,26.85726955,False,38,40,,40,40,,322,372,373,373,374,0.54,0.0,30.8,33,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 08:27,80.95247833,26.85726955,False,36,38,,38,38,,308,357,358,358,358,0.54,0.0,30.8,33,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 08:42,80.95247833,26.85726955,False,34,36,,36,36,,292,338,339,339,339,0.54,0.0,30.9,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 08:57,80.95247833,26.85726955,False,34,36,,36,36,,291,336,337,337,338,0.54,0.0,30.9,32,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 09:12,80.95247833,26.85726955,False,32,34,,34,34,,278,321,323,323,323,0.55,0.0,30.8,33,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 09:27,80.95247833,26.85726955,False,32,34,,34,34,,271,314,315,315,315,0.54,0.0,30.6,32,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 09:42,80.95247833,26.85726955,False,29,31,,31,31,,250,290,291,291,291,0.55,0.0,30.5,32,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 09:57,80.95247833,26.85726955,False,29,31,,31,31,,250,289,290,290,290,0.54,0.0,30.4,32,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 10:12,80.95247833,26.85726955,False,30,32,,32,32,,259,300,301,301,301,0.55,0.0,30.3,33,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 10:27,80.95247833,26.85726955,False,30,31,,31,31,,255,295,297,297,297,0.55,0.0,30.0,34,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 10:42,80.95247833,26.85726955,False,27,28,,28,28,,229,265,266,266,266,0.55,0.0,29.9,34,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 10:57,80.95247833,26.85726955,False,26,28,,28,28,,227,262,263,263,263,0.54,0.0,29.7,34,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 11:12,80.95247833,26.85726955,False,24,25,,25,25,,208,241,241,242,242,0.55,0.0,29.7,33,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 11:27,80.95247833,26.85726955,False,22,24,,24,24,,193,223,224,224,224,0.55,0.0,29.5,33,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 11:42,80.95247833,26.85726955,False,25,26,,26,26,,213,247,248,248,248,0.55,0.0,29.2,34,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 11:57,80.95247833,26.85726955,False,25,26,,26,26,,214,248,249,249,249,0.55,0.0,28.8,35,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 12:12,80.95247833,26.85726955,False,32,34,,34,34,,277,321,322,322,322,0.55,0.0,28.5,38,4.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 12:32,80.95247833,26.85726955,False,35,38,,38,38,,310,359,361,361,361,0.56,0.0,28.0,40,1.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 12:47,80.95247833,26.85726955,False,37,39,,39,39,,326,377,378,379,379,0.56,0.0,27.6,40,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 13:02,80.95247833,26.85726955,False,37,39,,39,39,,323,374,375,376,376,0.55,0.0,27.2,42,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 13:17,80.95247833,26.85726955,False,37,39,,39,39,,328,380,381,382,382,0.55,0.0,26.7,44,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 13:32,80.95247833,26.85726955,False,40,42,,42,42,,355,411,412,412,412,0.55,0.0,26.2,46,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 13:47,80.95247833,26.85726955,False,42,45,,45,45,,377,436,438,438,438,0.56,0.0,25.7,48,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 14:02,80.95247833,26.85726955,False,44,47,,47,47,,395,458,459,459,459,0.56,0.0,25.4,49,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 14:17,80.95247833,26.85726955,False,46,49,,49,49,,413,478,480,480,480,0.56,0.0,25.1,50,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 14:32,80.95247833,26.85726955,False,49,52,,52,52,,439,508,510,510,510,0.55,0.0,24.9,50,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 14:47,80.95247833,26.85726955,False,53,56,,56,56,,475,549,551,551,551,0.56,0.0,24.6,51,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 15:02,80.95247833,26.85726955,False,55,58,,58,58,,494,572,574,574,574,0.56,0.0,24.3,52,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 15:17,80.95247833,26.85726955,False,58,62,,62,62,,527,610,612,613,613,0.56,0.0,24.1,53,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 15:32,80.95247833,26.85726955,False,62,65,,65,65,,560,648,650,650,650,0.56,0.0,23.9,54,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 15:47,80.95247833,26.85726955,False,63,67,,67,67,,575,666,668,668,668,0.56,0.0,23.7,54,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 16:02,80.95247833,26.85726955,False,63,66,,67,67,,571,661,664,664,664,0.56,0.0,23.6,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 16:17,80.95247833,26.85726955,False,63,66,,67,67,,572,662,664,664,665,0.57,0.0,23.3,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 16:32,80.95247833,26.85726955,False,62,66,,66,66,,569,659,661,661,661,0.56,0.0,23.3,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 16:47,80.95247833,26.85726955,False,62,66,,66,66,,567,657,659,659,659,0.56,0.0,23.2,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 17:02,80.95247833,26.85726955,False,63,66,,66,66,,573,663,666,666,666,0.56,0.0,23.1,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 17:17,80.95247833,26.85726955,False,64,68,,68,68,,586,678,680,680,681,0.56,0.0,22.9,55,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 17:32,80.95247833,26.85726955,False,64,68,,68,68,,585,677,679,679,679,0.56,0.0,22.8,55,8.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 17:47,80.95247833,26.85726955,False,64,67,,67,68,,584,676,678,678,678,0.56,0.0,22.7,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 18:02,80.95247833,26.85726955,False,62,66,,66,66,,572,662,664,664,664,0.56,0.0,22.5,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 18:17,80.95247833,26.85726955,False,63,67,,67,67,,577,668,671,671,671,0.56,0.0,22.4,56,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 18:32,80.95247833,26.85726955,False,64,68,,68,68,,590,682,685,685,685,0.56,0.0,22.0,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 18:47,80.95247833,26.85726955,False,65,69,,69,69,,599,693,696,696,696,0.57,0.0,21.8,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 19:02,80.95247833,26.85726955,False,65,69,,69,69,,605,700,703,703,703,0.56,0.0,21.7,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 19:17,80.95247833,26.85726955,False,65,69,,69,69,,600,695,697,697,697,0.56,0.0,21.6,57,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 19:32,80.95247833,26.85726955,False,66,69,,70,70,,608,704,706,706,706,0.56,0.0,21.4,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 19:47,80.95247833,26.85726955,False,68,71,,72,72,,627,725,728,728,728,0.56,0.0,21.3,58,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 20:02,80.95247833,26.85726955,False,69,73,,73,73,,641,742,745,745,745,0.56,0.0,21.1,59,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 20:17,80.95247833,26.85726955,False,69,73,,73,73,,640,740,743,743,743,0.56,0.0,20.9,59,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 20:32,80.95247833,26.85726955,False,67,71,,72,72,,628,727,730,730,730,0.56,0.0,20.8,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 20:47,80.95247833,26.85726955,False,67,70,,71,71,,620,718,720,721,721,0.57,0.0,20.7,60,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 21:02,80.95247833,26.85726955,False,68,72,,73,73,,639,740,742,743,743,0.56,0.0,20.5,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 21:17,80.95247833,26.85726955,False,67,71,,71,71,,625,724,726,726,727,0.57,0.0,20.3,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 21:32,80.95247833,26.85726955,False,67,71,,71,71,,623,721,724,724,724,0.57,0.0,20.3,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 21:47,80.95247833,26.85726955,False,67,70,,71,71,,623,721,724,724,724,0.56,0.0,20.2,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 22:02,80.95247833,26.85726955,False,68,72,,72,72,,639,740,743,743,743,0.57,0.0,20.1,61,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 22:17,80.95247833,26.85726955,False,70,75,,75,75,,660,764,767,767,767,0.57,0.0,19.9,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 22:32,80.95247833,26.85726955,False,70,74,,74,75,,658,762,764,765,765,0.57,0.0,19.9,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 22:47,80.95247833,26.85726955,False,70,74,,74,74,,653,756,759,759,759,0.57,0.0,19.8,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 23:02,80.95247833,26.85726955,False,69,74,,74,74,,652,755,758,759,759,0.57,0.0,19.7,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 23:17,80.95247833,26.85726955,False,70,74,,74,74,,657,760,763,763,763,0.57,0.0,19.6,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 23:32,80.95247833,26.85726955,False,70,74,,74,74,,654,758,761,761,761,0.58,0.0,19.5,62,0.0,15.0
81432147069,India,IITK54_NBRI,03/02/2022 23:47,80.95247833,26.85726955,False,71,75,,75,76,,668,774,777,777,777,0.58,0.0,19.4,62,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 00:08,80.89933,26.85687,False,67,70,,70,70,,646,749,752,752,752,0.41,0.0,18.7,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 00:23,80.89933,26.85687,False,69,73,,73,73,,672,779,782,782,783,0.41,0.0,18.6,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 00:38,80.89933,26.85687,False,73,76,,76,76,,703,815,818,819,819,0.41,0.0,18.5,62,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 00:53,80.89933,26.85687,False,77,80,,80,80,,743,861,864,864,864,0.41,0.0,18.8,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 01:08,80.89933,26.85687,False,77,80,,80,80,,741,859,862,862,863,0.41,0.0,18.7,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 01:23,80.89933,26.85687,False,78,82,,82,82,,756,876,880,880,880,0.41,0.0,18.7,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 01:38,80.89933,26.85687,False,81,85,,85,85,,782,906,910,910,910,0.41,0.0,18.7,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 01:53,80.89933,26.85687,False,92,96,,96,96,,888,1030,1034,1034,1034,0.41,0.0,18.8,61,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 02:08,80.89933,26.85687,False,82,86,,86,86,,794,920,923,924,924,0.41,0.0,19.1,60,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 02:23,80.89933,26.85687,False,84,88,,88,88,,807,935,939,939,940,0.41,0.0,19.4,59,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 02:38,80.89933,26.85687,False,87,91,,91,91,,836,968,972,972,973,0.41,0.0,19.7,59,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 02:53,80.89933,26.85687,False,86,90,,90,90,,819,950,953,953,954,0.41,0.0,20.1,58,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 03:08,80.89933,26.85687,False,86,90,,90,90,,818,948,952,952,952,0.41,0.0,20.6,57,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 03:23,80.89933,26.85687,False,89,93,,93,93,,841,974,978,979,979,0.4,0.0,21.3,55,0.0,15.0
81432147070,India,IITK55_Ashrafabad,03/01/2022 03:38,80.89933,26.85687,False,93,97,,97,97,,873,1012,1016,1016,1016,0.41,0.0,21.8,54,0.0,15.0
