Serial Number,Timestamp,Longitude,Latitude,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Factor,PM4.0,PM10,Applied PM10 Custom Calibration Factor,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,Temperature,Relative Humidity,Device Status
,UTC,,,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,Celsius,%,
81432039053,01/08/2022 05:36,-78.93799635,36.00350901,2,2,,2,2,,19,22,22,22,22,0.46,0,-1.0,45,0
81432039050,01/08/2022 05:36,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.49,0,25.5,35,0
81432039050,01/08/2022 05:21,-78.93806341,36.00346491,2,2,,2,2,,13,15,16,16,16,0.49,0,25.5,34,0
81432039053,01/08/2022 05:21,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.46,0,-0.8,45,0
81432039053,01/08/2022 05:06,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.46,0,-0.7,44,0
81432039050,01/08/2022 05:06,-78.93806341,36.00346491,2,2,,2,2,,13,16,16,16,16,0.48,0,25.4,34,0
81432039050,01/08/2022 04:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.49,0,25.4,35,0
81432039053,01/08/2022 04:51,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.47,0,-0.6,44,0
81432039050,01/08/2022 04:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.5,0,25.5,35,0
81432039053,01/08/2022 04:36,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.48,16,-0.6,44,16
81432039050,01/08/2022 04:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,15,15,15,0.5,0,25.5,36,0
81432039053,01/08/2022 04:21,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.46,0,-0.5,43,0
81432039053,01/08/2022 04:06,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.46,0,-0.3,42,0
81432039050,01/08/2022 04:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.47,0,25.5,36,0
81432039050,01/08/2022 03:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.47,0,25.4,36,8
81432039053,01/08/2022 03:51,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.47,0,-0.2,43,0
81432039050,01/08/2022 03:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.49,0,25.4,36,0
81432039053,01/08/2022 03:36,-78.93799635,36.00350901,2,2,,2,2,,15,18,18,18,18,0.46,16,-0.1,42,16
81432039050,01/08/2022 03:21,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.48,0,25.5,36,0
81432039053,01/08/2022 03:21,-78.93799635,36.00350901,1,2,,2,2,,14,16,16,16,16,0.48,0,0.1,42,0
81432039053,01/08/2022 03:06,-78.93799635,36.00350901,1,2,,2,2,,14,16,16,16,16,0.47,0,0.1,40,0
81432039050,01/08/2022 03:06,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.5,0,25.5,35,0
81432039050,01/08/2022 02:51,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.5,0,25.5,35,0
81432039053,01/08/2022 02:51,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.46,0,0.3,39,0
81432039053,01/08/2022 02:36,-78.93799635,36.00350901,1,1,,1,1,,12,14,14,14,14,0.49,0,0.4,38,0
81432039050,01/08/2022 02:36,-78.93806341,36.00346491,1,1,,1,1,,10,11,11,11,11,0.48,0,25.6,35,0
81432039050,01/08/2022 02:21,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.49,0,25.5,35,0
81432039053,01/08/2022 02:21,-78.93799635,36.00350901,1,1,,1,1,,12,14,14,14,14,0.46,0,0.5,37,0
81432039053,01/08/2022 02:06,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.47,0,0.6,37,0
81432039050,01/08/2022 02:06,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.49,0,25.5,35,0
81432039053,01/08/2022 01:51,-78.93799635,36.00350901,1,1,,1,1,,14,16,16,16,16,0.47,0,0.8,38,0
81432039050,01/08/2022 01:51,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.49,0,25.5,35,0
81432039053,01/08/2022 01:36,-78.93799635,36.00350901,1,2,,2,2,,14,16,16,16,16,0.48,0,0.9,37,0
81432039050,01/08/2022 01:36,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.51,0,25.5,35,0
81432039050,01/08/2022 01:21,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.51,0,25.5,35,0
81432039053,01/08/2022 01:21,-78.93799635,36.00350901,1,2,,2,2,,14,16,16,16,16,0.48,0,1.0,37,0
81432039050,01/08/2022 01:06,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.49,0,25.5,36,0
81432039053,01/08/2022 01:06,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.47,0,1.2,37,0
81432039053,01/08/2022 00:51,-78.93799635,36.00350901,1,2,,2,2,,14,16,16,16,16,0.48,0,1.5,37,0
81432039050,01/08/2022 00:51,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.5,0,25.5,36,0
81432039053,01/08/2022 00:36,-78.93799635,36.00350901,2,2,,2,2,,14,17,17,17,17,0.48,0,1.7,37,0
81432039050,01/08/2022 00:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,15,15,15,0.51,0,25.5,36,0
81432039050,01/08/2022 00:21,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.5,36,0
81432039053,01/08/2022 00:21,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.47,0,1.9,37,0
81432039053,01/08/2022 00:06,-78.93799635,36.00350901,2,2,,2,2,,16,19,19,19,19,0.49,0,2.2,37,0
81432039050,01/08/2022 00:06,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.51,0,25.5,36,0
81432039050,01/07/2022 23:51,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.51,0,25.5,35,0
81432039053,01/07/2022 23:51,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.48,0,2.4,35,0
81432039050,01/07/2022 23:36,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.51,0,25.5,36,0
81432039053,01/07/2022 23:36,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.49,0,2.5,35,0
81432039053,01/07/2022 23:21,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.5,0,2.6,35,0
81432039050,01/07/2022 23:21,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.5,0,25.5,36,0
81432039053,01/07/2022 23:06,-78.93799635,36.00350901,2,2,,2,2,,16,18,19,19,19,0.5,0,2.7,34,0
81432039050,01/07/2022 23:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.49,0,25.5,35,0
81432039053,01/07/2022 22:51,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.49,0,3.0,34,0
81432039050,01/07/2022 22:51,-78.93806341,36.00346491,2,2,,2,2,,12,14,15,15,15,0.49,0,25.5,35,0
81432039053,01/07/2022 22:36,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.48,0,3.3,33,0
81432039050,01/07/2022 22:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.49,0,25.6,35,0
81432039050,01/07/2022 22:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.49,0,25.6,35,0
81432039053,01/07/2022 22:21,-78.93799635,36.00350901,1,1,,1,1,,13,16,16,16,16,0.49,0,3.6,33,0
81432039053,01/07/2022 22:06,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.47,0,4.3,32,0
81432039050,01/07/2022 22:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.7,35,0
81432039050,01/07/2022 21:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.47,0,25.6,35,8
81432039053,01/07/2022 21:51,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.49,0,6.0,29,0
81432039050,01/07/2022 21:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.5,35,0
81432039053,01/07/2022 21:36,-78.93799635,36.00350901,1,2,,2,2,,13,15,15,15,15,0.48,0,6.3,28,0
81432039050,01/07/2022 21:21,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.5,35,0
81432039053,01/07/2022 21:21,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.46,0,7.1,27,0
81432039050,01/07/2022 21:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.47,0,25.5,35,0
81432039053,01/07/2022 21:06,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.46,0,7.1,27,0
81432039050,01/07/2022 20:51,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.47,0,25.5,36,8
81432039053,01/07/2022 20:51,-78.93799635,36.00350901,1,1,,1,1,,12,14,14,14,14,0.47,0,8.2,25,0
81432039053,01/07/2022 20:36,-78.93799635,36.00350901,1,1,,1,1,,11,13,13,13,13,0.48,0,8.4,24,0
81432039050,01/07/2022 20:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.47,0,25.6,36,0
81432039053,01/07/2022 20:21,-78.93799635,36.00350901,1,1,,1,1,,10,12,12,12,12,0.47,0,8.4,24,0
81432039050,01/07/2022 20:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.48,0,25.7,36,0
81432039053,01/07/2022 20:06,-78.93799635,36.00350901,1,1,,1,1,,10,12,12,12,12,0.48,0,9.3,23,0
81432039050,01/07/2022 20:06,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.47,0,25.7,36,0
81432039053,01/07/2022 19:51,-78.93799635,36.00350901,1,1,,1,1,,11,13,13,13,13,0.46,0,9.3,24,0
81432039050,01/07/2022 19:51,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.47,0,25.7,35,0
81432039053,01/07/2022 19:36,-78.93799635,36.00350901,1,1,,1,1,,11,13,13,13,13,0.46,0,8.9,23,0
81432039050,01/07/2022 19:36,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.6,35,0
81432039050,01/07/2022 19:21,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.49,0,25.6,35,0
81432039053,01/07/2022 19:21,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.47,0,8.8,24,0
81432039053,01/07/2022 19:06,-78.93799635,36.00350901,1,1,,1,1,,10,12,12,12,12,0.46,0,9.6,25,0
81432039050,01/07/2022 19:06,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.49,0,25.6,35,0
81432039053,01/07/2022 18:51,-78.93799635,36.00350901,1,1,,1,1,,11,13,13,13,13,0.45,0,10.3,26,0
81432039050,01/07/2022 18:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.6,36,0
81432039050,01/07/2022 18:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.48,0,25.6,36,0
81432039053,01/07/2022 18:36,-78.93799635,36.00350901,1,1,,1,1,,12,13,13,13,13,0.46,0,10.1,27,0
81432039050,01/07/2022 18:21,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.48,0,25.6,36,0
81432039053,01/07/2022 18:21,-78.93799635,36.00350901,1,1,,1,1,,10,11,11,11,11,0.47,0,9.5,26,0
81432039053,01/07/2022 18:06,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.47,0,8.5,27,0
81432039050,01/07/2022 18:06,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.48,0,25.8,36,0
81432039053,01/07/2022 17:51,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.49,0,6.9,28,0
81432039050,01/07/2022 17:51,-78.93806341,36.00346491,1,1,,1,1,,10,11,12,12,12,0.48,0,25.7,35,8
81432039050,01/07/2022 17:36,-78.93806341,36.00346491,1,1,,1,1,,10,11,12,12,12,0.5,0,25.7,35,0
81432039053,01/07/2022 17:36,-78.93799635,36.00350901,1,1,,1,1,,8,9,9,9,9,0.48,0,4.2,32,0
81432039050,01/07/2022 17:21,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.7,36,0
81432039053,01/07/2022 17:21,-78.93799635,36.00350901,1,1,,1,1,,8,9,9,9,9,0.48,0,4.1,31,0
81432039053,01/07/2022 17:06,-78.93799635,36.00350901,1,1,,1,1,,8,9,10,10,10,0.48,0,4.6,32,0
81432039050,01/07/2022 17:06,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.5,0,25.6,36,0
81432039053,01/07/2022 16:51,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.47,0,4.6,34,0
81432039050,01/07/2022 16:51,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.49,0,25.6,36,0
81432039050,01/07/2022 16:36,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.5,36,0
81432039053,01/07/2022 16:36,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.47,0,4.1,35,0
81432039050,01/07/2022 16:21,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.46,0,25.4,36,0
81432039053,01/07/2022 16:21,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.49,0,3.6,36,0
81432039050,01/07/2022 16:06,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.4,36,0
81432039053,01/07/2022 16:06,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.47,0,3.5,37,0
81432039053,01/07/2022 15:51,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.46,0,3.5,37,0
81432039050,01/07/2022 15:51,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.3,36,8
81432039050,01/07/2022 15:36,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.47,0,25.4,36,0
81432039053,01/07/2022 15:36,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.47,0,3.8,37,0
81432039050,01/07/2022 15:21,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.47,0,25.4,36,0
81432039053,01/07/2022 15:21,-78.93799635,36.00350901,1,1,,1,1,,10,11,12,12,12,0.48,0,3.6,40,0
81432039050,01/07/2022 15:06,-78.93806341,36.00346491,1,2,,2,2,,12,13,13,13,13,0.48,0,25.4,36,0
81432039053,01/07/2022 15:06,-78.93799635,36.00350901,1,1,,1,1,,11,12,12,12,12,0.49,0,3.1,42,0
81432039053,01/07/2022 14:51,-78.93799635,36.00350901,1,1,,1,1,,11,13,13,13,13,0.46,0,3.0,43,0
81432039050,01/07/2022 14:51,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.48,0,25.4,36,0
81432039053,01/07/2022 14:36,-78.93799635,36.00350901,1,1,,1,1,,12,14,14,14,14,0.47,0,3.0,43,0
81432039050,01/07/2022 14:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,15,15,0.48,0,25.4,36,0
81432039053,01/07/2022 14:21,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.47,0,2.9,44,0
81432039050,01/07/2022 14:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.45,0,25.4,36,0
81432039050,01/07/2022 14:06,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.47,0,25.5,36,0
81432039053,01/07/2022 14:06,-78.93799635,36.00350901,1,1,,1,1,,13,15,15,15,15,0.46,0,2.5,46,0
81432039053,01/07/2022 13:51,-78.93799635,36.00350901,1,1,,1,1,,10,11,11,11,11,0.46,0,2.2,48,0
81432039050,01/07/2022 13:51,-78.93806341,36.00346491,1,1,,1,1,,10,11,12,12,12,0.46,0,25.4,36,8
81432039050,01/07/2022 13:36,-78.93806341,36.00346491,1,1,,1,1,,8,10,10,10,10,0.47,0,25.5,36,0
81432039053,01/07/2022 13:36,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.46,0,2.1,50,0
81432039053,01/07/2022 13:21,-78.93799635,36.00350901,1,1,,1,1,,10,12,12,12,12,0.48,0,2.1,52,0
81432039050,01/07/2022 13:21,-78.93806341,36.00346491,1,1,,1,1,,8,9,9,9,9,0.46,0,25.6,37,0
81432039053,01/07/2022 13:06,-78.93799635,36.00350901,1,1,,1,1,,9,11,11,11,11,0.5,0,2.1,54,0
81432039050,01/07/2022 13:06,-78.93806341,36.00346491,1,1,,1,1,,6,7,8,8,8,0.48,0,25.5,37,0
81432039053,01/07/2022 12:51,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.49,0,2.1,54,0
81432039050,01/07/2022 12:51,-78.93806341,36.00346491,1,1,,1,1,,6,7,7,7,7,0.48,0,25.5,37,0
81432039053,01/07/2022 12:36,-78.93799635,36.00350901,1,1,,1,1,,9,10,10,10,10,0.5,0,2.1,54,0
81432039050,01/07/2022 12:36,-78.93806341,36.00346491,1,1,,1,1,,6,7,7,7,7,0.49,0,25.5,37,0
81432039050,01/07/2022 12:21,-78.93806341,36.00346491,1,1,,1,1,,6,7,8,8,8,0.48,0,25.5,37,0
81432039053,01/07/2022 12:21,-78.93799635,36.00350901,1,1,,1,1,,8,9,9,10,10,0.48,0,2.2,54,0
81432039050,01/07/2022 12:06,-78.93806341,36.00346491,1,1,,1,1,,6,7,7,7,7,0.47,0,25.5,37,0
81432039053,01/07/2022 12:06,-78.93799635,36.00350901,1,1,,1,1,,8,9,10,10,10,0.46,0,2.4,54,0
81432039053,01/07/2022 11:51,-78.93799635,36.00350901,1,1,,1,1,,8,9,9,9,9,0.47,0,2.6,53,0
81432039050,01/07/2022 11:51,-78.93806341,36.00346491,1,1,,1,1,,6,7,7,7,7,0.47,0,25.4,37,8
81432039053,01/07/2022 11:36,-78.93799635,36.00350901,1,1,,1,1,,8,9,9,9,9,0.48,0,2.8,53,0
81432039050,01/07/2022 11:36,-78.93806341,36.00346491,1,1,,1,1,,5,6,6,6,6,0.48,0,25.5,36,0
81432039053,01/07/2022 11:21,-78.93799635,36.00350901,1,1,,1,1,,7,8,9,9,9,0.48,0,3.0,53,0
81432039050,01/07/2022 11:21,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.48,0,25.6,35,0
81432039050,01/07/2022 11:06,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.49,0,25.6,35,0
81432039053,01/07/2022 11:06,-78.93799635,36.00350901,1,1,,1,1,,7,8,8,8,8,0.48,0,3.2,53,0
81432039050,01/07/2022 10:51,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.49,0,25.6,35,0
81432039053,01/07/2022 10:51,-78.93799635,36.00350901,1,1,,1,1,,7,8,8,8,8,0.48,0,3.3,53,0
81432039053,01/07/2022 10:36,-78.93799635,36.00350901,1,1,,1,1,,7,8,8,8,8,0.48,0,3.5,52,0
81432039050,01/07/2022 10:36,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.49,0,25.6,35,0
81432039050,01/07/2022 10:21,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.48,0,25.6,35,0
81432039053,01/07/2022 10:21,-78.93799635,36.00350901,1,1,,1,1,,7,8,8,8,8,0.47,0,3.7,51,0
81432039050,01/07/2022 10:06,-78.93806341,36.00346491,0,0,,0,0,,4,4,4,4,4,0.48,0,25.6,35,0
81432039053,01/07/2022 10:06,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.5,0,3.9,50,0
81432039050,01/07/2022 09:51,-78.93806341,36.00346491,0,0,,0,0,,4,4,4,4,4,0.48,0,25.6,34,0
81432039053,01/07/2022 09:51,-78.93799635,36.00350901,1,1,,1,1,,6,6,6,6,6,0.5,0,4.2,49,0
81432039050,01/07/2022 09:36,-78.93806341,36.00346491,0,0,,0,0,,3,4,4,4,4,0.49,0,25.6,34,0
81432039053,01/07/2022 09:36,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.51,0,4.4,49,0
81432039050,01/07/2022 09:21,-78.93806341,36.00346491,0,0,,0,0,,4,4,4,4,4,0.49,0,25.6,35,0
81432039053,01/07/2022 09:21,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.5,0,4.8,49,0
81432039050,01/07/2022 09:06,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.51,0,25.5,35,0
81432039053,01/07/2022 09:06,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.49,0,5.2,51,0
81432039053,01/07/2022 08:51,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.47,0,5.5,52,0
81432039050,01/07/2022 08:51,-78.93806341,36.00346491,0,0,,0,0,,4,4,4,4,4,0.48,0,25.5,35,0
81432039053,01/07/2022 08:36,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.48,0,5.8,52,0
81432039050,01/07/2022 08:36,-78.93806341,36.00346491,0,0,,0,0,,3,4,4,4,4,0.48,0,25.6,34,0
81432039050,01/07/2022 08:21,-78.93806341,36.00346491,0,0,,0,0,,3,4,4,4,4,0.48,0,25.6,35,0
81432039053,01/07/2022 08:21,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.47,0,6.1,53,0
81432039053,01/07/2022 08:06,-78.93799635,36.00350901,1,1,,1,1,,6,7,8,8,8,0.48,0,6.3,52,0
81432039050,01/07/2022 08:06,-78.93806341,36.00346491,0,0,,0,0,,3,4,4,4,4,0.48,0,25.7,35,0
81432039050,01/07/2022 07:51,-78.93806341,36.00346491,0,1,,1,1,,4,4,4,4,4,0.5,0,25.6,35,8
81432039053,01/07/2022 07:51,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.47,0,6.7,51,0
81432039053,01/07/2022 07:36,-78.93799635,36.00350901,1,1,,1,1,,5,6,6,6,6,0.48,0,7.0,49,0
81432039050,01/07/2022 07:36,-78.93806341,36.00346491,0,1,,1,1,,4,5,5,5,5,0.5,0,25.6,34,0
81432039053,01/07/2022 07:21,-78.93799635,36.00350901,1,1,,1,1,,5,6,6,6,6,0.48,0,7.5,48,0
81432039050,01/07/2022 07:21,-78.93806341,36.00346491,0,1,,1,1,,4,4,4,4,4,0.47,0,25.6,35,0
81432039053,01/07/2022 07:06,-78.93799635,36.00350901,1,1,,1,1,,5,6,6,6,6,0.48,0,8.0,50,0
81432039050,01/07/2022 07:06,-78.93806341,36.00346491,1,1,,1,1,,4,5,5,5,5,0.5,0,25.6,35,0
81432039050,01/07/2022 06:51,-78.93806341,36.00346491,1,1,,1,1,,5,6,6,6,6,0.52,0,25.6,33,0
81432039053,01/07/2022 06:51,-78.93799635,36.00350901,1,1,,1,1,,6,7,7,7,7,0.46,0,7.9,56,0
81432039050,01/07/2022 06:36,-78.93806341,36.00346491,1,1,,1,1,,8,9,9,9,9,0.52,0,25.5,35,0
81432039053,01/07/2022 06:36,-78.93799635,36.00350901,1,1,,1,1,,7,9,9,9,9,0.47,0,7.8,65,0
81432039053,01/07/2022 06:21,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.48,0,9.1,67,0
81432039050,01/07/2022 06:21,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.5,0,25.6,35,0
81432039050,01/07/2022 06:06,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.5,0,25.6,33,0
81432039053,01/07/2022 06:06,-78.93799635,36.00350901,3,3,,3,3,,28,32,33,33,33,0.47,0,10.9,56,0
81432039050,01/07/2022 05:51,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.52,0,25.5,33,8
81432039053,01/07/2022 05:51,-78.93799635,36.00350901,5,5,,5,5,,40,46,47,47,47,0.48,0,12.9,53,0
81432039053,01/07/2022 05:36,-78.93799635,36.00350901,5,6,,6,6,,45,52,52,52,52,0.45,0,13.8,56,0
81432039050,01/07/2022 05:36,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.54,0,25.6,34,0
81432039050,01/07/2022 05:21,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.52,0,25.6,37,0
81432039053,01/07/2022 05:21,-78.93799635,36.00350901,5,6,,6,6,,46,54,54,54,54,0.47,0,13.7,57,0
81432039053,01/07/2022 05:06,-78.93799635,36.00350901,5,6,,6,6,,46,54,54,54,54,0.45,0,13.6,57,0
81432039050,01/07/2022 05:06,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.52,0,25.6,38,0
81432039050,01/07/2022 04:51,-78.93806341,36.00346491,4,4,,4,4,,30,34,35,35,35,0.53,0,25.6,38,8
81432039053,01/07/2022 04:51,-78.93799635,36.00350901,5,6,,6,6,,45,52,53,53,53,0.48,0,13.4,56,0
81432039053,01/07/2022 04:36,-78.93799635,36.00350901,5,6,,6,6,,46,53,53,53,53,0.46,0,13.1,56,0
81432039050,01/07/2022 04:36,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.54,0,25.6,38,0
81432039050,01/07/2022 04:21,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.54,0,25.6,38,0
81432039053,01/07/2022 04:21,-78.93799635,36.00350901,5,6,,6,6,,47,54,54,54,54,0.48,0,12.9,56,0
81432039050,01/07/2022 04:06,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.54,0,25.6,38,0
81432039053,01/07/2022 04:06,-78.93799635,36.00350901,6,6,,6,6,,49,57,57,57,57,0.48,0,12.6,56,0
81432039053,01/07/2022 03:51,-78.93799635,36.00350901,5,6,,6,6,,46,53,54,54,54,0.47,0,12.8,54,0
81432039050,01/07/2022 03:51,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.54,0,25.5,38,8
81432039053,01/07/2022 03:36,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.46,0,13.1,52,0
81432039050,01/07/2022 03:36,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.54,0,25.5,39,0
81432039053,01/07/2022 03:21,-78.93799635,36.00350901,5,5,,5,5,,42,48,48,49,49,0.48,0,13.3,51,0
81432039050,01/07/2022 03:21,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.54,0,25.4,39,0
81432039053,01/07/2022 03:06,-78.93799635,36.00350901,5,5,,5,5,,39,45,45,45,45,0.47,0,13.2,50,0
81432039050,01/07/2022 03:06,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.53,0,25.4,39,0
81432039053,01/07/2022 02:51,-78.93799635,36.00350901,4,5,,5,5,,38,45,45,45,45,0.48,0,13.4,49,0
81432039050,01/07/2022 02:51,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.54,0,25.4,39,0
81432039053,01/07/2022 02:36,-78.93799635,36.00350901,4,5,,5,5,,37,43,43,43,43,0.48,0,13.3,48,0
81432039050,01/07/2022 02:36,-78.93806341,36.00346491,3,3,,3,3,,23,26,27,27,27,0.52,0,25.4,39,0
