Serial Number,Country,Site Name,Timestamp (UTC),Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),Temperature (Celsius),Relative Humidity (%),Time Delta,Entry Count
81432039074,Duke,Duke 2,"(2022, 3, 2, 8)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,35.0,41.25,41.5,41.5,41.5,0.5425,7.25,66.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 9)",-78.93817,36.0036,False,4.0,4.0,,4.0,4.0,,36.75,42.75,43.5,43.5,43.5,0.54,6.125,72.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 10)",-78.93817,36.0036,False,4.0,4.5,,4.5,4.5,,37.0,43.25,43.5,43.5,43.5,0.53,6.65,70.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 11)",-78.93817,36.0036,False,4.5,4.75,,4.75,4.75,,38.75,45.75,46.0,46.0,46.0,0.5325,5.65,73.5,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 12)",-78.93817,36.0036,False,5.0,5.75,,5.75,5.75,,46.75,54.75,55.25,55.5,55.5,0.5375000000000001,5.775,76.75,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 13)",-78.93817,36.0036,False,5.0,5.0,,5.0,5.0,,42.75,50.0,50.75,50.75,50.75,0.5325,7.9,70.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 14)",-78.93817,36.0036,False,3.5,4.0,,4.0,4.0,,30.0,35.75,35.75,35.75,35.75,0.54,12.325,54.25,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 15)",-78.93817,36.0036,False,3.0,3.25,,3.25,3.25,,24.75,28.75,29.0,29.0,29.0,0.5425,17.475,36.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 16)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,22.25,26.0,26.0,26.0,26.0,0.5475000000000001,20.625,26.0,15.0,4.0
81432039074,Duke,Duke 2,"(2022, 3, 2, 17)",-78.93817,36.0036,False,3.0,3.0,,3.0,3.0,,21.0,24.5,24.75,24.75,24.75,0.55,26.15,20.5,15.0,4.0
