Serial Number,Country,Site Name,Timestamp (UTC),Year,Month,Day,Hour,Longitude,Latitude,is_indoors,PM1.0 (ug/m3),PM2.5 (ug/m3),Applied PM2.5 Custom Calibration Factor,PM4.0 (ug/m3),PM10 (ug/m3),Applied PM10 Custom Calibration Factor,PM0.5 NC (#/cm3),PM1.0 NC (#/cm3),PM2.5 NC (#/cm3),PM4.0 NC (#/cm3),PM10 NC (#/cm3),Typical Particle Size (um),PM Sensor Status,Temperature (Celsius),Relative Humidity (%),Device Status,Time Delta
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 13:13,2021.0,7.0,19.0,13.0,90.40947,23.74354,False,29,31,,31,31,,220,260,261,261,261,0.59,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 13:28,2021.0,7.0,19.0,13.0,90.40947,23.74354,False,30,32,,32,32,,228,268,270,270,270,0.59,0.0,34.7,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 13:43,2021.0,7.0,19.0,13.0,90.40947,23.74354,False,31,33,,33,34,,237,279,281,281,281,0.6,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 13:58,2021.0,7.0,19.0,13.0,90.40947,23.74354,False,31,33,,33,33,,234,276,277,278,278,0.59,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 14:13,2021.0,7.0,19.0,14.0,90.40947,23.74354,False,32,34,,34,34,,240,283,284,285,285,0.6,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 14:28,2021.0,7.0,19.0,14.0,90.40947,23.74354,False,32,34,,34,35,,243,286,288,288,288,0.6,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 14:43,2021.0,7.0,19.0,14.0,90.40947,23.74354,False,33,35,,35,35,,246,291,292,293,293,0.61,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 14:58,2021.0,7.0,19.0,14.0,90.40947,23.74354,False,34,36,,36,36,,254,300,301,302,302,0.61,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 15:13,2021.0,7.0,19.0,15.0,90.40947,23.74354,False,34,37,,37,37,,257,304,306,306,306,0.61,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 15:28,2021.0,7.0,19.0,15.0,90.40947,23.74354,False,35,38,,38,38,,266,314,316,316,317,0.6,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 15:43,2021.0,7.0,19.0,15.0,90.40947,23.74354,False,36,39,,39,40,,273,322,325,325,325,0.62,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 15:58,2021.0,7.0,19.0,15.0,90.40947,23.74354,False,38,41,,41,42,,286,338,340,340,341,0.62,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 16:13,2021.0,7.0,19.0,16.0,90.40947,23.74354,False,43,46,,47,47,,321,380,383,383,383,0.62,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 16:28,2021.0,7.0,19.0,16.0,90.40947,23.74354,False,45,49,,50,50,,338,400,403,404,404,0.64,0.0,34.6,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 16:43,2021.0,7.0,19.0,16.0,90.40947,23.74354,False,40,43,,43,44,,297,351,354,354,355,0.63,0.0,34.7,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 16:58,2021.0,7.0,19.0,16.0,90.40947,23.74354,False,36,38,,39,39,,269,318,320,321,321,0.62,0.0,34.6,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 17:13,2021.0,7.0,19.0,17.0,90.40947,23.74354,False,31,33,,34,34,,233,276,278,278,278,0.62,0.0,34.6,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 17:28,2021.0,7.0,19.0,17.0,90.40947,23.74354,False,26,28,,28,28,,198,234,236,236,236,0.61,0.0,34.5,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 17:43,2021.0,7.0,19.0,17.0,90.40947,23.74354,False,29,31,,31,32,,216,256,258,258,258,0.62,0.0,34.6,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 17:58,2021.0,7.0,19.0,17.0,90.40947,23.74354,False,28,30,,31,31,,211,250,252,252,252,0.63,0.0,34.5,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 18:13,2021.0,7.0,19.0,18.0,90.40947,23.74354,False,20,22,,22,22,,154,181,183,183,183,0.61,0.0,34.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 18:28,2021.0,7.0,19.0,18.0,90.40947,23.74354,False,17,18,,18,19,,129,153,154,154,154,0.61,0.0,34.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 18:43,2021.0,7.0,19.0,18.0,90.40947,23.74354,False,15,16,,16,16,,114,135,135,135,135,0.59,0.0,34.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 18:58,2021.0,7.0,19.0,18.0,90.40947,23.74354,False,13,14,,14,14,,98,115,116,116,116,0.59,0.0,34.4,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 19:13,2021.0,7.0,19.0,19.0,90.40947,23.74354,False,12,12,,12,12,,89,105,106,106,106,0.59,0.0,34.3,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 19:28,2021.0,7.0,19.0,19.0,90.40947,23.74354,False,11,11,,11,11,,82,97,97,97,97,0.57,0.0,34.3,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 19:43,2021.0,7.0,19.0,19.0,90.40947,23.74354,False,10,10,,10,10,,72,85,86,86,86,0.57,0.0,34.3,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 19:58,2021.0,7.0,19.0,19.0,90.40947,23.74354,False,9,10,,10,10,,70,82,83,83,83,0.56,0.0,34.3,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 20:13,2021.0,7.0,19.0,20.0,90.40947,23.74354,False,8,9,,9,9,,64,75,76,76,76,0.55,0.0,34.3,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 20:28,2021.0,7.0,19.0,20.0,90.40947,23.74354,False,8,9,,9,9,,62,74,74,74,74,0.55,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 20:43,2021.0,7.0,19.0,20.0,90.40947,23.74354,False,8,8,,8,8,,59,69,70,70,70,0.54,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 20:58,2021.0,7.0,19.0,20.0,90.40947,23.74354,False,8,8,,8,8,,59,69,70,70,70,0.54,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 21:13,2021.0,7.0,19.0,21.0,90.40947,23.74354,False,8,8,,8,8,,58,68,69,69,69,0.52,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 21:28,2021.0,7.0,19.0,21.0,90.40947,23.74354,False,7,8,,8,8,,56,67,67,67,67,0.53,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 21:43,2021.0,7.0,19.0,21.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,66,66,0.53,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 21:58,2021.0,7.0,19.0,21.0,90.40947,23.74354,False,7,7,,7,7,,52,61,61,61,61,0.53,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 22:13,2021.0,7.0,19.0,22.0,90.40947,23.74354,False,7,7,,7,7,,53,63,63,63,63,0.51,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 22:28,2021.0,7.0,19.0,22.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.51,0.0,34.2,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 22:43,2021.0,7.0,19.0,22.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.5,0.0,34.1,67,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 22:58,2021.0,7.0,19.0,22.0,90.40947,23.74354,False,8,8,,8,8,,58,68,69,69,69,0.51,0.0,34.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 23:13,2021.0,7.0,19.0,23.0,90.40947,23.74354,False,8,8,,8,8,,59,70,70,70,70,0.52,0.0,34.2,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 23:28,2021.0,7.0,19.0,23.0,90.40947,23.74354,False,8,9,,9,9,,61,72,73,73,73,0.53,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 23:43,2021.0,7.0,19.0,23.0,90.40947,23.74354,False,10,10,,10,10,,74,87,87,87,87,0.53,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/19/2021 23:58,2021.0,7.0,19.0,23.0,90.40947,23.74354,False,13,13,,13,13,,97,114,114,114,114,0.55,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 00:13,2021.0,7.0,20.0,0.0,90.40947,23.74354,False,26,28,,29,29,,199,235,237,237,238,0.62,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 00:28,2021.0,7.0,20.0,0.0,90.40947,23.74354,False,31,34,,35,35,,234,278,280,281,281,0.64,0.0,34.1,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 00:43,2021.0,7.0,20.0,0.0,90.40947,23.74354,False,29,31,,32,32,,217,257,259,259,260,0.63,0.0,34.0,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 00:58,2021.0,7.0,20.0,0.0,90.40947,23.74354,False,23,24,,24,25,,171,202,203,203,203,0.61,0.0,34.0,66,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 01:13,2021.0,7.0,20.0,1.0,90.40947,23.74354,False,19,20,,20,20,,143,169,170,170,170,0.6,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 01:28,2021.0,7.0,20.0,1.0,90.40947,23.74354,False,16,17,,17,17,,124,146,147,147,147,0.6,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 01:43,2021.0,7.0,20.0,1.0,90.40947,23.74354,False,16,17,,17,17,,118,140,140,140,141,0.59,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 01:58,2021.0,7.0,20.0,1.0,90.40947,23.74354,False,15,16,,16,16,,117,138,138,138,138,0.57,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 02:13,2021.0,7.0,20.0,2.0,90.40947,23.74354,False,18,19,,19,19,,135,159,160,161,161,0.6,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 02:28,2021.0,7.0,20.0,2.0,90.40947,23.74354,False,18,19,,19,19,,133,157,158,159,159,0.61,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 02:43,2021.0,7.0,20.0,2.0,90.40947,23.74354,False,16,17,,17,17,,121,143,143,144,144,0.6,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 02:58,2021.0,7.0,20.0,2.0,90.40947,23.74354,False,14,15,,15,15,,109,129,129,129,129,0.59,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 03:13,2021.0,7.0,20.0,3.0,90.40947,23.74354,False,13,14,,14,14,,100,118,118,118,118,0.58,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 03:28,2021.0,7.0,20.0,3.0,90.40947,23.74354,False,12,13,,13,13,,91,107,108,108,108,0.58,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 03:43,2021.0,7.0,20.0,3.0,90.40947,23.74354,False,11,12,,12,12,,83,98,98,98,98,0.58,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 03:58,2021.0,7.0,20.0,3.0,90.40947,23.74354,False,10,11,,11,11,,77,91,91,91,91,0.58,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 04:13,2021.0,7.0,20.0,4.0,90.40947,23.74354,False,9,10,,10,10,,70,83,83,83,83,0.57,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 04:28,2021.0,7.0,20.0,4.0,90.40947,23.74354,False,9,9,,9,9,,66,77,78,78,78,0.56,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 04:43,2021.0,7.0,20.0,4.0,90.40947,23.74354,False,8,8,,8,8,,60,71,71,71,71,0.55,0.0,33.9,67,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 04:58,2021.0,7.0,20.0,4.0,90.40947,23.74354,False,7,8,,8,8,,57,67,67,67,67,0.56,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 05:13,2021.0,7.0,20.0,5.0,90.40947,23.74354,False,7,7,,7,7,,53,63,63,63,63,0.56,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 05:28,2021.0,7.0,20.0,5.0,90.40947,23.74354,False,7,7,,7,7,,50,59,59,59,59,0.55,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 05:43,2021.0,7.0,20.0,5.0,90.40947,23.74354,False,6,6,,6,6,,46,54,54,54,54,0.54,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 05:58,2021.0,7.0,20.0,5.0,90.40947,23.74354,False,6,6,,6,6,,45,53,54,54,54,0.54,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 06:13,2021.0,7.0,20.0,6.0,90.40947,23.74354,False,6,6,,6,6,,43,51,51,51,51,0.54,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 06:28,2021.0,7.0,20.0,6.0,90.40947,23.74354,False,6,6,,6,6,,42,50,50,50,50,0.53,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 06:43,2021.0,7.0,20.0,6.0,90.40947,23.74354,False,5,6,,6,6,,41,48,48,48,48,0.54,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 06:58,2021.0,7.0,20.0,6.0,90.40947,23.74354,False,5,6,,6,6,,41,49,49,49,49,0.51,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 07:13,2021.0,7.0,20.0,7.0,90.40947,23.74354,False,6,6,,6,6,,43,50,51,51,51,0.53,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 07:28,2021.0,7.0,20.0,7.0,90.40947,23.74354,False,6,6,,6,6,,43,50,50,50,50,0.52,0.0,33.9,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 07:43,2021.0,7.0,20.0,7.0,90.40947,23.74354,False,6,7,,7,7,,47,56,56,56,56,0.52,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 07:58,2021.0,7.0,20.0,7.0,90.40947,23.74354,False,6,7,,7,7,,49,58,58,58,58,0.5,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 08:13,2021.0,7.0,20.0,8.0,90.40947,23.74354,False,7,7,,7,7,,51,60,61,61,61,0.51,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 08:28,2021.0,7.0,20.0,8.0,90.40947,23.74354,False,7,7,,7,7,,52,62,62,62,62,0.51,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 08:43,2021.0,7.0,20.0,8.0,90.40947,23.74354,False,7,7,,7,7,,53,63,63,63,63,0.51,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 08:58,2021.0,7.0,20.0,8.0,90.40947,23.74354,False,7,8,,8,8,,55,65,65,65,65,0.5,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 09:13,2021.0,7.0,20.0,9.0,90.40947,23.74354,False,8,8,,8,8,,59,69,69,69,69,0.51,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 09:28,2021.0,7.0,20.0,9.0,90.40947,23.74354,False,8,8,,8,8,,61,72,72,72,72,0.52,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 09:43,2021.0,7.0,20.0,9.0,90.40947,23.74354,False,8,9,,9,9,,62,73,73,73,73,0.5,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 09:58,2021.0,7.0,20.0,9.0,90.40947,23.74354,False,9,9,,9,9,,65,76,77,77,77,0.51,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 10:13,2021.0,7.0,20.0,10.0,90.40947,23.74354,False,9,10,,10,10,,70,83,83,83,83,0.5,0.0,34.0,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 10:28,2021.0,7.0,20.0,10.0,90.40947,23.74354,False,10,10,,10,10,,73,86,86,86,86,0.52,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 10:43,2021.0,7.0,20.0,10.0,90.40947,23.74354,False,10,11,,11,11,,76,89,90,90,90,0.52,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 10:58,2021.0,7.0,20.0,10.0,90.40947,23.74354,False,10,11,,11,11,,80,94,94,94,94,0.51,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 11:13,2021.0,7.0,20.0,11.0,90.40947,23.74354,False,10,11,,11,11,,80,94,94,94,94,0.51,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 11:28,2021.0,7.0,20.0,11.0,90.40947,23.74354,False,11,11,,11,11,,82,97,97,97,97,0.51,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 11:43,2021.0,7.0,20.0,11.0,90.40947,23.74354,False,11,12,,12,12,,84,99,99,99,99,0.51,0.0,34.0,67,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 11:58,2021.0,7.0,20.0,11.0,90.40947,23.74354,False,11,11,,11,11,,83,97,98,98,98,0.51,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 12:13,2021.0,7.0,20.0,12.0,90.40947,23.74354,False,11,12,,12,12,,86,101,102,102,102,0.52,0.0,34.1,67,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 12:28,2021.0,7.0,20.0,12.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 12:43,2021.0,7.0,20.0,12.0,90.40947,23.74354,False,11,12,,12,12,,87,103,103,103,103,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 12:58,2021.0,7.0,20.0,12.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 13:13,2021.0,7.0,20.0,13.0,90.40947,23.74354,False,12,12,,12,12,,88,104,104,104,104,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 13:28,2021.0,7.0,20.0,13.0,90.40947,23.74354,False,11,12,,12,12,,86,101,101,101,102,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 13:43,2021.0,7.0,20.0,13.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 13:58,2021.0,7.0,20.0,13.0,90.40947,23.74354,False,11,12,,12,12,,83,98,98,98,99,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 14:13,2021.0,7.0,20.0,14.0,90.40947,23.74354,False,11,12,,12,12,,83,98,98,98,98,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 14:28,2021.0,7.0,20.0,14.0,90.40947,23.74354,False,11,11,,11,11,,81,95,95,95,96,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 14:43,2021.0,7.0,20.0,14.0,90.40947,23.74354,False,11,11,,11,11,,80,95,95,95,95,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 14:58,2021.0,7.0,20.0,14.0,90.40947,23.74354,False,10,11,,11,11,,79,93,94,94,94,0.51,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 15:13,2021.0,7.0,20.0,15.0,90.40947,23.74354,False,11,11,,11,11,,80,95,95,95,95,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 15:28,2021.0,7.0,20.0,15.0,90.40947,23.74354,False,10,11,,11,11,,80,94,94,94,94,0.51,0.0,34.0,68,8.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 15:43,2021.0,7.0,20.0,15.0,90.40947,23.74354,False,11,12,,12,12,,84,99,99,99,99,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 15:58,2021.0,7.0,20.0,15.0,90.40947,23.74354,False,11,12,,12,12,,85,100,101,101,101,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 16:13,2021.0,7.0,20.0,16.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.52,0.0,34.1,68,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 16:28,2021.0,7.0,20.0,16.0,90.40947,23.74354,False,11,12,,12,12,,85,101,101,101,101,0.5,0.0,34.1,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 16:43,2021.0,7.0,20.0,16.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.5,0.0,34.1,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 16:58,2021.0,7.0,20.0,16.0,90.40947,23.74354,False,11,12,,12,12,,87,102,103,103,103,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 17:13,2021.0,7.0,20.0,17.0,90.40947,23.74354,False,11,12,,12,12,,85,101,101,101,101,0.5,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 17:28,2021.0,7.0,20.0,17.0,90.40947,23.74354,False,11,12,,12,12,,85,100,100,100,100,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 17:43,2021.0,7.0,20.0,17.0,90.40947,23.74354,False,11,12,,12,12,,85,100,101,101,101,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 17:58,2021.0,7.0,20.0,17.0,90.40947,23.74354,False,11,12,,12,12,,84,99,100,100,100,0.5,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 18:13,2021.0,7.0,20.0,18.0,90.40947,23.74354,False,11,11,,11,11,,81,96,96,96,96,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 18:28,2021.0,7.0,20.0,18.0,90.40947,23.74354,False,11,11,,11,11,,81,95,96,96,96,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 18:43,2021.0,7.0,20.0,18.0,90.40947,23.74354,False,10,11,,11,11,,80,94,94,94,94,0.5,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 18:58,2021.0,7.0,20.0,18.0,90.40947,23.74354,False,10,11,,11,11,,79,93,94,94,94,0.5,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 19:13,2021.0,7.0,20.0,19.0,90.40947,23.74354,False,10,11,,11,11,,77,91,91,91,91,0.49,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 19:28,2021.0,7.0,20.0,19.0,90.40947,23.74354,False,10,10,,10,10,,73,86,87,87,87,0.51,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 19:43,2021.0,7.0,20.0,19.0,90.40947,23.74354,False,9,10,,10,10,,70,83,83,83,83,0.5,0.0,34.0,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 19:58,2021.0,7.0,20.0,19.0,90.40947,23.74354,False,9,9,,9,9,,67,79,79,79,79,0.52,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 20:13,2021.0,7.0,20.0,20.0,90.40947,23.74354,False,9,9,,9,9,,66,78,78,78,78,0.5,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 20:28,2021.0,7.0,20.0,20.0,90.40947,23.74354,False,8,9,,9,9,,64,76,76,76,76,0.49,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 20:43,2021.0,7.0,20.0,20.0,90.40947,23.74354,False,8,9,,9,9,,63,74,74,74,74,0.5,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 20:58,2021.0,7.0,20.0,20.0,90.40947,23.74354,False,8,8,,8,8,,60,70,71,71,71,0.51,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 21:13,2021.0,7.0,20.0,21.0,90.40947,23.74354,False,8,8,,8,8,,59,69,70,70,70,0.5,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 21:28,2021.0,7.0,20.0,21.0,90.40947,23.74354,False,7,8,,8,8,,56,66,67,67,67,0.5,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 21:43,2021.0,7.0,20.0,21.0,90.40947,23.74354,False,7,8,,8,8,,56,67,67,67,67,0.5,0.0,33.9,69,0.0,15.0
81432124031,Bangladesh,1. Siddeshwari,07/20/2021 21:58,2021.0,7.0,20.0,21.0,90.40947,23.74354,False,7,8,,8,8,,54,64,64,64,64,0.5,0.0,33.9,69,0.0,15.0
